lambda n k
494E-9 2.00578 0.00811 
495E-9 2.00506 0.00811 
496E-9 2.00434 0.00812 
497E-9 2.00362 0.00812 
498E-9 2.0029 0.00813 
499E-9 2.00218 0.00814 
500E-9 2.00159 0.00814 
501E-9 2.00104 0.00815 
502E-9 2.00049 0.00815 
503E-9 1.99994 0.00816 
504E-9 1.99938 0.00816 
505E-9 1.99883 0.00817 
506E-9 1.99828 0.00817 
507E-9 1.99773 0.00818 
508E-9 1.99718 0.00818 
509E-9 1.99662 0.00819 
510E-9 1.99607 0.00819 
511E-9 1.99552 0.0082 
512E-9 1.99495 0.0082 
513E-9 1.99434 0.00821 
514E-9 1.99373 0.00821 
515E-9 1.99312 0.00822 
516E-9 1.99252 0.00821 
517E-9 1.99191 0.00816 
518E-9 1.9913 0.00811 
519E-9 1.99069 0.00806 
520E-9 1.99008 0.00801 
521E-9 1.98947 0.00796 
522E-9 1.98886 0.00791 
523E-9 1.98825 0.00786 
524E-9 1.98764 0.00781 
525E-9 1.98716 0.00776 
526E-9 1.98672 0.00771 
527E-9 1.98628 0.00766 
528E-9 1.98584 0.00761 
529E-9 1.9854 0.00734 
530E-9 1.98496 0.0069 
531E-9 1.98452 0.00646 
532E-9 1.98408 0.00602 
533E-9 1.98364 0.00558 
534E-9 1.9832 0.00514 
535E-9 1.98276 0.0047 
536E-9 1.98232 0.00426 
537E-9 1.98187 0.00381 
538E-9 1.98143 0.00337 
539E-9 1.98099 0.00293 
540E-9 1.98055 0.00249 
541E-9 1.98011 0.00206 
542E-9 1.97967 0.0019 
543E-9 1.97923 0.00174 
544E-9 1.97879 0.00158 
545E-9 1.97834 0.00141 
546E-9 1.9779 0.00125 
547E-9 1.97746 0.00109 
548E-9 1.97702 9.27793E-4 
549E-9 1.97658 7.65534E-4 
550E-9 1.97621 6.03275E-4 
551E-9 1.97588 4.41016E-4 
552E-9 1.97555 2.78757E-4 
553E-9 1.97523 1.16498E-4 
554E-9 1.9749 3.95348E-5 
555E-9 1.97457 4.49725E-5 
556E-9 1.97424 5.04103E-5 
557E-9 1.97391 5.5848E-5 
558E-9 1.97358 6.12857E-5 
559E-9 1.97325 6.67235E-5 
560E-9 1.97292 7.21612E-5 
561E-9 1.97259 7.75989E-5 
562E-9 1.97226 8.30367E-5 
563E-9 1.97193 8.84744E-5 
564E-9 1.9716 9.39121E-5 
565E-9 1.97127 9.93499E-5 
566E-9 1.97094 1.04788E-4 
567E-9 1.97061 1.10225E-4 
568E-9 1.97028 1.15663E-4 
569E-9 1.96995 1.21101E-4 
570E-9 1.96962 1.26539E-4 
571E-9 1.96929 1.31976E-4 
572E-9 1.96896 1.37414E-4 
573E-9 1.96863 1.42852E-4 
574E-9 1.9683 1.48289E-4 
575E-9 1.96801 1.53727E-4 
576E-9 1.96774 1.59165E-4 
577E-9 1.96746 1.64603E-4 
578E-9 1.96719 1.7004E-4 
579E-9 1.96691 1.75478E-4 
580E-9 1.96664 1.80916E-4 
581E-9 1.96637 1.86354E-4 
582E-9 1.96609 1.91791E-4 
583E-9 1.96582 1.97229E-4 
584E-9 1.96555 2.02667E-4 
585E-9 1.96527 2.08105E-4 
586E-9 1.965 2.13542E-4 
587E-9 1.96472 2.1898E-4 
588E-9 1.96439 2.24418E-4 
589E-9 1.96406 2.29855E-4 
590E-9 1.96373 2.35293E-4 
591E-9 1.9634 2.40731E-4 
592E-9 1.96308 2.46169E-4 
593E-9 1.96275 2.51606E-4 
594E-9 1.96242 2.57044E-4 
595E-9 1.96209 2.62482E-4 
596E-9 1.96176 2.6792E-4 
597E-9 1.96143 2.73357E-4 
598E-9 1.9611 2.78795E-4 
599E-9 1.96077 2.84233E-4 
600E-9 1.96054 2.89671E-4 
601E-9 1.96038 2.95108E-4 
602E-9 1.96021 3.00546E-4 
603E-9 1.96005 3.05984E-4 
604E-9 1.95989 3.11421E-4 
605E-9 1.95973 3.16859E-4 
606E-9 1.95957 3.22297E-4 
607E-9 1.9594 3.27735E-4 
608E-9 1.95924 3.33172E-4 
609E-9 1.95908 3.3861E-4 
610E-9 1.95892 3.44048E-4 
611E-9 1.95876 3.49486E-4 
612E-9 1.95859 3.54923E-4 
613E-9 1.95838 3.60361E-4 
614E-9 1.95816 3.65799E-4 
615E-9 1.95794 3.71237E-4 
616E-9 1.95772 3.76674E-4 
617E-9 1.9575 3.82112E-4 
618E-9 1.95729 3.8755E-4 
619E-9 1.95707 3.92987E-4 
620E-9 1.95685 3.98425E-4 
621E-9 1.95663 4.03863E-4 
622E-9 1.95641 4.09301E-4 
623E-9 1.9562 4.14738E-4 
624E-9 1.95598 4.20176E-4 
625E-9 1.95576 4.25614E-4 
626E-9 1.95554 4.31052E-4 
627E-9 1.95533 4.36489E-4 
628E-9 1.95511 4.41927E-4 
629E-9 1.95489 4.47365E-4 
630E-9 1.95467 4.52803E-4 
631E-9 1.95445 4.5824E-4 
632E-9 1.95424 4.63678E-4 
633E-9 1.95402 4.69116E-4 
634E-9 1.9538 4.74553E-4 
635E-9 1.95358 4.79991E-4 
636E-9 1.95336 4.85429E-4 
637E-9 1.95315 4.90867E-4 
638E-9 1.95304 4.96304E-4 
639E-9 1.95293 5.01742E-4 
640E-9 1.95282 5.0718E-4 
641E-9 1.95272 5.12618E-4 
642E-9 1.95261 5.18055E-4 
643E-9 1.95251 5.23493E-4 
644E-9 1.9524 5.28931E-4 
645E-9 1.95229 5.34369E-4 
646E-9 1.95219 5.39806E-4 
647E-9 1.95208 5.45244E-4 
648E-9 1.95198 5.50682E-4 
649E-9 1.95187 5.56119E-4 
650E-9 1.95174 5.61557E-4 
651E-9 1.95158 5.66995E-4 
652E-9 1.95141 5.72433E-4 
653E-9 1.95125 5.7787E-4 
654E-9 1.95109 5.83308E-4 
655E-9 1.95093 5.88746E-4 
656E-9 1.95077 5.94184E-4 
657E-9 1.9506 5.99622E-4 
658E-9 1.95044 6.05059E-4 
659E-9 1.95028 6.10497E-4 
660E-9 1.95012 6.15935E-4 
661E-9 1.94996 6.21373E-4 
662E-9 1.94979 6.26811E-4 
663E-9 1.94963 6.32248E-4 
664E-9 1.94947 6.37686E-4 
665E-9 1.94931 6.43124E-4 
666E-9 1.94915 6.48562E-4 
667E-9 1.94898 6.54E-4 
668E-9 1.94882 6.59437E-4 
669E-9 1.94866 6.64875E-4 
670E-9 1.9485 6.70313E-4 
671E-9 1.94834 6.75751E-4 
672E-9 1.94817 6.81188E-4 
673E-9 1.94801 6.86626E-4 
674E-9 1.94785 6.92064E-4 
675E-9 1.94771 6.97502E-4 
676E-9 1.9476 7.02939E-4 
677E-9 1.9475 7.08377E-4 
678E-9 1.94739 7.13815E-4 
679E-9 1.94729 7.19252E-4 
680E-9 1.94718 7.2469E-4 
681E-9 1.94707 7.30128E-4 
682E-9 1.94697 7.35566E-4 
683E-9 1.94686 7.41003E-4 
684E-9 1.94675 7.46441E-4 
685E-9 1.94665 7.51879E-4 
686E-9 1.94654 7.57317E-4 
687E-9 1.94644 7.62754E-4 
688E-9 1.94624 7.68192E-4 
689E-9 1.94602 7.7363E-4 
690E-9 1.9458 7.79068E-4 
691E-9 1.94558 7.84505E-4 
692E-9 1.94536 7.89943E-4 
693E-9 1.94515 7.95381E-4 
694E-9 1.94493 8.00818E-4 
695E-9 1.94471 8.06256E-4 
696E-9 1.94449 8.11694E-4 
697E-9 1.94427 8.17132E-4 
698E-9 1.94406 8.22569E-4 
699E-9 1.94384 8.28007E-4 
700E-9 1.94369 8.33445E-4 
701E-9 1.9437 8.38883E-4 
702E-9 1.9437 8.4432E-4 
703E-9 1.94371 8.49758E-4 
704E-9 1.94371 8.55196E-4 
705E-9 1.94372 8.60634E-4 
706E-9 1.94372 8.66071E-4 
707E-9 1.94373 8.71509E-4 
708E-9 1.94373 8.76947E-4 
709E-9 1.94373 8.82384E-4 
710E-9 1.94374 8.87822E-4 
711E-9 1.94374 8.9326E-4 
712E-9 1.94375 8.98698E-4 
713E-9 1.94375 9.04135E-4 
714E-9 1.94376 9.09573E-4 
715E-9 1.94377 9.15011E-4 
716E-9 1.94377 9.20449E-4 
717E-9 1.94378 9.25886E-4 
718E-9 1.94378 9.31324E-4 
719E-9 1.94379 9.36762E-4 
720E-9 1.94379 9.422E-4 
721E-9 1.9438 9.47637E-4 
722E-9 1.9438 9.53075E-4 
723E-9 1.94381 9.58513E-4 
724E-9 1.94382 9.6395E-4 
725E-9 1.94382 9.69388E-4 
726E-9 1.94383 9.74826E-4 
727E-9 1.94383 9.80264E-4 
728E-9 1.94384 9.85701E-4 
729E-9 1.94384 9.91146E-4 
730E-9 1.94385 9.96675E-4 
731E-9 1.94385 0.001 
732E-9 1.94386 0.00101 
733E-9 1.94387 0.00101 
734E-9 1.94387 0.00102 
735E-9 1.94388 0.00102 
736E-9 1.94388 0.00103 
737E-9 1.94389 0.00104 
738E-9 1.94381 0.00104 
739E-9 1.94371 0.00105 
740E-9 1.9436 0.00105 
741E-9 1.94349 0.00106 
742E-9 1.94339 0.00106 
743E-9 1.94328 0.00107 
744E-9 1.94318 0.00107 
745E-9 1.94307 0.00108 
746E-9 1.94296 0.00109 
747E-9 1.94286 0.00109 
748E-9 1.94275 0.0011 
749E-9 1.94265 0.0011 
750E-9 1.94252 0.00111 
751E-9 1.9423 0.00111 
752E-9 1.94208 0.00112 
753E-9 1.94186 0.00112 
754E-9 1.94165 0.00113 
755E-9 1.94143 0.00114 
756E-9 1.94121 0.00114 
757E-9 1.94099 0.00115 
758E-9 1.94078 0.00115 
