lambda n k
499E-9 1.60915 0.02323 
500E-9 1.60873 0.02308 
501E-9 1.6083 0.02293 
502E-9 1.60788 0.02279 
503E-9 1.60746 0.02264 
504E-9 1.60705 0.0225 
505E-9 1.60663 0.02236 
506E-9 1.60622 0.02222 
507E-9 1.60581 0.02208 
508E-9 1.6054 0.02195 
509E-9 1.605 0.02181 
510E-9 1.6046 0.02168 
511E-9 1.6042 0.02155 
512E-9 1.6038 0.02141 
513E-9 1.60341 0.02128 
514E-9 1.60302 0.02116 
515E-9 1.60263 0.02103 
516E-9 1.60224 0.0209 
517E-9 1.60185 0.02078 
518E-9 1.60147 0.02066 
519E-9 1.60109 0.02053 
520E-9 1.60071 0.02041 
521E-9 1.60033 0.02029 
522E-9 1.59996 0.02017 
523E-9 1.59958 0.02006 
524E-9 1.59921 0.01994 
525E-9 1.59884 0.01982 
526E-9 1.59848 0.01971 
527E-9 1.59811 0.0196 
528E-9 1.59775 0.01949 
529E-9 1.59739 0.01937 
530E-9 1.59704 0.01926 
531E-9 1.59668 0.01916 
532E-9 1.59632 0.01905 
533E-9 1.59597 0.01894 
534E-9 1.59562 0.01883 
535E-9 1.59527 0.01873 
536E-9 1.59493 0.01863 
537E-9 1.59458 0.01852 
538E-9 1.59424 0.01842 
539E-9 1.5939 0.01832 
540E-9 1.59356 0.01822 
541E-9 1.59323 0.01812 
542E-9 1.59289 0.01802 
543E-9 1.59256 0.01792 
544E-9 1.59223 0.01783 
545E-9 1.5919 0.01773 
546E-9 1.59157 0.01764 
547E-9 1.59125 0.01754 
548E-9 1.59092 0.01745 
549E-9 1.5906 0.01736 
550E-9 1.59028 0.01727 
551E-9 1.58996 0.01718 
552E-9 1.58965 0.01709 
553E-9 1.58933 0.017 
554E-9 1.58902 0.01691 
555E-9 1.5887 0.01682 
556E-9 1.58839 0.01673 
557E-9 1.58809 0.01665 
558E-9 1.58778 0.01656 
559E-9 1.58747 0.01648 
560E-9 1.58717 0.01639 
561E-9 1.58687 0.01631 
562E-9 1.58657 0.01623 
563E-9 1.58627 0.01615 
564E-9 1.58597 0.01607 
565E-9 1.58568 0.01599 
566E-9 1.58538 0.01591 
567E-9 1.58509 0.01583 
568E-9 1.5848 0.01575 
569E-9 1.58451 0.01567 
570E-9 1.58422 0.0156 
571E-9 1.58394 0.01552 
572E-9 1.58365 0.01544 
573E-9 1.58337 0.01537 
574E-9 1.58309 0.01529 
575E-9 1.58281 0.01522 
576E-9 1.58253 0.01515 
577E-9 1.58225 0.01507 
578E-9 1.58198 0.015 
579E-9 1.5817 0.01493 
580E-9 1.58143 0.01486 
581E-9 1.58116 0.01479 
582E-9 1.58089 0.01472 
583E-9 1.58062 0.01465 
584E-9 1.58035 0.01458 
585E-9 1.58008 0.01452 
586E-9 1.57982 0.01445 
587E-9 1.57956 0.01438 
588E-9 1.57929 0.01431 
589E-9 1.57903 0.01425 
590E-9 1.57877 0.01418 
591E-9 1.57852 0.01412 
592E-9 1.57826 0.01405 
593E-9 1.578 0.01399 
594E-9 1.57775 0.01393 
595E-9 1.5775 0.01387 
596E-9 1.57724 0.0138 
597E-9 1.57699 0.01374 
598E-9 1.57675 0.01368 
599E-9 1.5765 0.01362 
600E-9 1.57625 0.01356 
601E-9 1.576 0.0135 
602E-9 1.57576 0.01344 
603E-9 1.57552 0.01338 
604E-9 1.57528 0.01332 
605E-9 1.57504 0.01326 
606E-9 1.5748 0.01321 
607E-9 1.57456 0.01315 
608E-9 1.57432 0.01309 
609E-9 1.57409 0.01304 
610E-9 1.57385 0.01298 
611E-9 1.57362 0.01292 
612E-9 1.57338 0.01287 
613E-9 1.57315 0.01282 
614E-9 1.57292 0.01276 
615E-9 1.57269 0.01271 
616E-9 1.57247 0.01265 
617E-9 1.57224 0.0126 
618E-9 1.57201 0.01255 
619E-9 1.57179 0.0125 
620E-9 1.57157 0.01244 
621E-9 1.57134 0.01239 
622E-9 1.57112 0.01234 
623E-9 1.5709 0.01229 
624E-9 1.57068 0.01224 
625E-9 1.57046 0.01219 
626E-9 1.57025 0.01214 
627E-9 1.57003 0.01209 
628E-9 1.56982 0.01204 
629E-9 1.5696 0.01199 
630E-9 1.56939 0.01195 
631E-9 1.56918 0.0119 
632E-9 1.56897 0.01185 
633E-9 1.56876 0.0118 
634E-9 1.56855 0.01176 
635E-9 1.56834 0.01171 
636E-9 1.56813 0.01166 
637E-9 1.56792 0.01162 
638E-9 1.56772 0.01157 
639E-9 1.56752 0.01153 
640E-9 1.56731 0.01148 
641E-9 1.56711 0.01144 
642E-9 1.56691 0.01139 
643E-9 1.56671 0.01135 
644E-9 1.56651 0.01131 
645E-9 1.56631 0.01126 
646E-9 1.56611 0.01122 
647E-9 1.56592 0.01118 
648E-9 1.56572 0.01113 
649E-9 1.56553 0.01109 
650E-9 1.56533 0.01105 
651E-9 1.56514 0.01101 
652E-9 1.56495 0.01097 
653E-9 1.56476 0.01093 
654E-9 1.56456 0.01089 
655E-9 1.56438 0.01085 
656E-9 1.56419 0.01081 
657E-9 1.564 0.01077 
658E-9 1.56381 0.01073 
659E-9 1.56363 0.01069 
660E-9 1.56344 0.01065 
661E-9 1.56326 0.01061 
662E-9 1.56307 0.01057 
663E-9 1.56289 0.01053 
664E-9 1.56271 0.01049 
665E-9 1.56253 0.01045 
666E-9 1.56235 0.01042 
667E-9 1.56217 0.01038 
668E-9 1.56199 0.01034 
669E-9 1.56181 0.01031 
670E-9 1.56163 0.01027 
671E-9 1.56146 0.01023 
672E-9 1.56128 0.0102 
673E-9 1.56111 0.01016 
674E-9 1.56093 0.01013 
675E-9 1.56076 0.01009 
676E-9 1.56059 0.01006 
677E-9 1.56042 0.01002 
678E-9 1.56024 0.00999 
679E-9 1.56007 0.00995 
680E-9 1.55991 0.00992 
681E-9 1.55974 0.00988 
682E-9 1.55957 0.00985 
683E-9 1.5594 0.00981 
684E-9 1.55923 0.00978 
685E-9 1.55907 0.00975 
686E-9 1.5589 0.00971 
687E-9 1.55874 0.00968 
688E-9 1.55858 0.00965 
689E-9 1.55841 0.00962 
690E-9 1.55825 0.00958 
691E-9 1.55809 0.00955 
692E-9 1.55793 0.00952 
693E-9 1.55777 0.00949 
694E-9 1.55761 0.00946 
695E-9 1.55745 0.00943 
696E-9 1.55729 0.0094 
697E-9 1.55714 0.00937 
698E-9 1.55698 0.00933 
699E-9 1.55682 0.0093 
700E-9 1.55667 0.00927 
701E-9 1.55651 0.00924 
702E-9 1.55636 0.00921 
703E-9 1.55621 0.00918 
704E-9 1.55605 0.00915 
705E-9 1.5559 0.00912 
706E-9 1.55575 0.0091 
707E-9 1.5556 0.00907 
708E-9 1.55545 0.00904 
709E-9 1.5553 0.00901 
710E-9 1.55515 0.00898 
711E-9 1.555 0.00895 
712E-9 1.55486 0.00892 
713E-9 1.55471 0.0089 
714E-9 1.55456 0.00887 
715E-9 1.55442 0.00884 
716E-9 1.55427 0.00881 
717E-9 1.55413 0.00878 
718E-9 1.55398 0.00876 
