lambda n k
409E-9 1.628954 0.163234 
410E-9 1.625705 0.163095 
411E-9 1.622488 0.163045 
412E-9 1.619304 0.163075 
413E-9 1.616159 0.16318 
414E-9 1.613055 0.163355 
415E-9 1.609996 0.163591 
416E-9 1.606986 0.163885 
417E-9 1.604028 0.164226 
418E-9 1.601126 0.164604 
419E-9 1.598279 0.165008 
420E-9 1.595486 0.165428 
421E-9 1.592744 0.165855 
422E-9 1.590048 0.166279 
423E-9 1.587395 0.166691 
424E-9 1.584778 0.167081 
425E-9 1.582191 0.167443 
426E-9 1.579626 0.167766 
427E-9 1.577072 0.168045 
428E-9 1.57452 0.16827 
429E-9 1.571955 0.168436 
430E-9 1.569362 0.168536 
431E-9 1.566716 0.168567 
432E-9 1.563995 0.168543 
433E-9 1.561186 0.168476 
434E-9 1.558279 0.16838 
435E-9 1.555268 0.168268 
436E-9 1.552148 0.168151 
437E-9 1.548915 0.168043 
438E-9 1.545566 0.167954 
439E-9 1.5421 0.167896 
440E-9 1.538516 0.16788 
441E-9 1.534815 0.167916 
442E-9 1.530998 0.168015 
443E-9 1.527067 0.168188 
444E-9 1.523024 0.168443 
445E-9 1.518874 0.168792 
446E-9 1.514619 0.169243 
447E-9 1.510267 0.169805 
448E-9 1.505823 0.170485 
449E-9 1.501291 0.171289 
450E-9 1.496678 0.172225 
451E-9 1.491989 0.1733 
452E-9 1.487231 0.174519 
453E-9 1.48241 0.175891 
454E-9 1.477532 0.17742 
455E-9 1.472607 0.179113 
456E-9 1.467642 0.180976 
457E-9 1.462646 0.183016 
458E-9 1.457628 0.185237 
459E-9 1.452601 0.187646 
460E-9 1.447575 0.190247 
461E-9 1.442564 0.193045 
462E-9 1.437585 0.196045 
463E-9 1.432658 0.199248 
464E-9 1.427805 0.202647 
465E-9 1.423043 0.206229 
466E-9 1.418383 0.209982 
467E-9 1.413834 0.213894 
468E-9 1.409403 0.217954 
469E-9 1.405097 0.222149 
470E-9 1.400922 0.22647 
471E-9 1.39688 0.230903 
472E-9 1.392976 0.23544 
473E-9 1.389211 0.240068 
474E-9 1.385586 0.244777 
475E-9 1.382103 0.249556 
476E-9 1.378761 0.254396 
477E-9 1.375558 0.259286 
478E-9 1.372493 0.264216 
479E-9 1.369563 0.269177 
480E-9 1.366764 0.27416 
481E-9 1.364091 0.279157 
482E-9 1.361538 0.284161 
483E-9 1.3591 0.289167 
484E-9 1.356773 0.29417 
485E-9 1.354552 0.299166 
486E-9 1.352431 0.30415 
487E-9 1.350408 0.309116 
488E-9 1.348475 0.314062 
489E-9 1.346629 0.318983 
490E-9 1.344863 0.323874 
491E-9 1.343172 0.328733 
492E-9 1.341549 0.333557 
493E-9 1.339987 0.338342 
494E-9 1.33848 0.343085 
495E-9 1.33702 0.347785 
496E-9 1.335598 0.352439 
497E-9 1.334204 0.357045 
498E-9 1.332829 0.361604 
499E-9 1.33146 0.366114 
500E-9 1.330081 0.370577 
501E-9 1.32867 0.375002 
502E-9 1.327212 0.379411 
503E-9 1.325705 0.383826 
504E-9 1.324148 0.388267 
505E-9 1.322545 0.39275 
506E-9 1.320904 0.397293 
507E-9 1.319232 0.401911 
508E-9 1.317544 0.406619 
509E-9 1.315856 0.411429 
510E-9 1.314186 0.416352 
511E-9 1.312566 0.421392 
512E-9 1.311026 0.426535 
513E-9 1.30958 0.43176 
514E-9 1.308235 0.437047 
515E-9 1.306994 0.442378 
516E-9 1.305857 0.447738 
517E-9 1.30482 0.453111 
518E-9 1.303878 0.458484 
519E-9 1.303021 0.463844 
520E-9 1.302239 0.46918 
521E-9 1.301516 0.474483 
522E-9 1.300831 0.479751 
523E-9 1.300164 0.484995 
524E-9 1.299509 0.490227 
525E-9 1.298861 0.495457 
526E-9 1.298217 0.500697 
527E-9 1.297578 0.505953 
528E-9 1.296945 0.511236 
529E-9 1.29632 0.516551 
530E-9 1.295707 0.521906 
531E-9 1.295111 0.527308 
532E-9 1.294537 0.532761 
533E-9 1.293993 0.538268 
534E-9 1.293489 0.54383 
535E-9 1.293029 0.549444 
536E-9 1.292617 0.555108 
537E-9 1.292256 0.560822 
538E-9 1.29195 0.566583 
539E-9 1.291702 0.57239 
540E-9 1.291514 0.578242 
541E-9 1.291389 0.584137 
542E-9 1.29133 0.590074 
543E-9 1.29134 0.59605 
544E-9 1.291421 0.602065 
545E-9 1.291577 0.608115 
546E-9 1.29181 0.614197 
547E-9 1.292122 0.620306 
548E-9 1.292514 0.626439 
549E-9 1.292987 0.632593 
550E-9 1.293539 0.638765 
551E-9 1.294173 0.644952 
552E-9 1.294887 0.651149 
553E-9 1.295681 0.657356 
554E-9 1.296555 0.663568 
555E-9 1.297509 0.669784 
556E-9 1.298541 0.676 
557E-9 1.299652 0.682215 
558E-9 1.300841 0.688424 
559E-9 1.302105 0.694624 
