lambda n k
499E-9 1.45305 0.1127 
500E-9 1.45009 0.11368 
501E-9 1.44713 0.11466 
502E-9 1.44417 0.11565 
503E-9 1.44118 0.11666 
504E-9 1.43817 0.11768 
505E-9 1.43514 0.11872 
506E-9 1.43205 0.1198 
507E-9 1.42894 0.1209 
508E-9 1.42577 0.12204 
509E-9 1.42254 0.12323 
510E-9 1.41927 0.12445 
511E-9 1.41591 0.12573 
512E-9 1.41251 0.12706 
513E-9 1.40906 0.12842 
514E-9 1.40551 0.12987 
515E-9 1.40192 0.13136 
516E-9 1.39828 0.1329 
517E-9 1.39455 0.13452 
518E-9 1.39078 0.13618 
519E-9 1.38694 0.13793 
520E-9 1.38304 0.13974 
521E-9 1.37909 0.14159 
522E-9 1.37507 0.14355 
523E-9 1.37101 0.14556 
524E-9 1.36691 0.14762 
525E-9 1.36276 0.14979 
526E-9 1.35859 0.152 
527E-9 1.35439 0.15429 
528E-9 1.35017 0.15666 
529E-9 1.34594 0.15908 
530E-9 1.34169 0.1616 
531E-9 1.33744 0.16418 
532E-9 1.33319 0.16682 
533E-9 1.32892 0.16956 
534E-9 1.32466 0.17236 
535E-9 1.32038 0.17523 
536E-9 1.31608 0.17819 
537E-9 1.31178 0.18121 
538E-9 1.30745 0.18433 
539E-9 1.3031 0.18751 
540E-9 1.29873 0.19076 
541E-9 1.29433 0.19413 
542E-9 1.28991 0.19755 
543E-9 1.28545 0.20106 
544E-9 1.28096 0.20467 
545E-9 1.27645 0.20834 
546E-9 1.2719 0.21216 
547E-9 1.26731 0.21607 
548E-9 1.26271 0.22007 
549E-9 1.25805 0.22426 
550E-9 1.25338 0.22853 
551E-9 1.24867 0.23295 
552E-9 1.24393 0.23755 
553E-9 1.23916 0.24225 
554E-9 1.23436 0.24717 
555E-9 1.22954 0.25224 
556E-9 1.22469 0.25743 
557E-9 1.2198 0.2629 
558E-9 1.21488 0.26849 
559E-9 1.20993 0.27426 
560E-9 1.20492 0.28028 
561E-9 1.19988 0.28643 
562E-9 1.19478 0.29283 
563E-9 1.18963 0.29944 
564E-9 1.18444 0.30618 
565E-9 1.17917 0.31326 
566E-9 1.17386 0.32049 
567E-9 1.1685 0.32792 
568E-9 1.16306 0.33566 
569E-9 1.15759 0.34356 
570E-9 1.15208 0.35176 
571E-9 1.14657 0.36024 
572E-9 1.14106 0.36889 
573E-9 1.1356 0.37797 
574E-9 1.13018 0.38727 
575E-9 1.12481 0.39682 
576E-9 1.11958 0.40682 
577E-9 1.11444 0.41702 
578E-9 1.10944 0.42757 
579E-9 1.10462 0.4385 
580E-9 1.09993 0.44963 
581E-9 1.09552 0.46122 
582E-9 1.09131 0.47308 
583E-9 1.08727 0.48517 
584E-9 1.08365 0.49769 
585E-9 1.08023 0.51037 
586E-9 1.07713 0.5233 
587E-9 1.07444 0.53649 
588E-9 1.07197 0.5498 
589E-9 1.06998 0.56334 
590E-9 1.06834 0.57699 
591E-9 1.06696 0.59074 
592E-9 1.0662 0.60463 
593E-9 1.0657 0.61855 
594E-9 1.06559 0.63253 
595E-9 1.06601 0.64653 
596E-9 1.0667 0.66054 
597E-9 1.06788 0.67453 
598E-9 1.06943 0.68852 
599E-9 1.07122 0.7025 
600E-9 1.07354 0.71644 
601E-9 1.07609 0.73036 
602E-9 1.07891 0.74426 
603E-9 1.08214 0.75813 
604E-9 1.08555 0.77197 
605E-9 1.08927 0.78577 
606E-9 1.09326 0.79954 
607E-9 1.09741 0.81329 
608E-9 1.10188 0.82699 
609E-9 1.10652 0.84067 
610E-9 1.11132 0.85432 
611E-9 1.11641 0.86792 
612E-9 1.12165 0.88149 
613E-9 1.12715 0.89501 
614E-9 1.13295 0.90847 
615E-9 1.13892 0.92188 
616E-9 1.1453 0.93519 
617E-9 1.15195 0.94843 
618E-9 1.15883 0.96161 
619E-9 1.16621 0.97465 
620E-9 1.17382 0.98763 
621E-9 1.18178 1.0005 
622E-9 1.1902 1.01323 
623E-9 1.19885 1.02588 
624E-9 1.208 1.03839 
625E-9 1.21752 1.05077 
626E-9 1.22729 1.06307 
627E-9 1.23766 1.07512 
628E-9 1.24826 1.08703 
629E-9 1.25919 1.09876 
630E-9 1.27054 1.11015 
631E-9 1.2821 1.12137 
632E-9 1.29402 1.13224 
633E-9 1.30623 1.14278 
634E-9 1.31862 1.1531 
635E-9 1.33139 1.1629 
636E-9 1.34435 1.17241 
637E-9 1.3575 1.18159 
638E-9 1.37097 1.19022 
639E-9 1.38458 1.19856 
640E-9 1.39843 1.20643 
641E-9 1.41249 1.2138 
642E-9 1.42668 1.22087 
643E-9 1.4411 1.22731 
644E-9 1.4556 1.23339 
645E-9 1.47018 1.23913 
646E-9 1.48481 1.24423 
647E-9 1.49944 1.24907 
648E-9 1.51403 1.25347 
649E-9 1.52854 1.25738 
650E-9 1.54298 1.26103 
651E-9 1.55725 1.26416 
652E-9 1.57136 1.26692 
653E-9 1.58536 1.26942 
654E-9 1.59901 1.27131 
655E-9 1.61249 1.27295 
656E-9 1.62573 1.27423 
657E-9 1.63859 1.275 
658E-9 1.65125 1.27553 
659E-9 1.6635 1.27558 
660E-9 1.67541 1.27529 
661E-9 1.68709 1.27477 
662E-9 1.69829 1.27386 
663E-9 1.70926 1.2728 
664E-9 1.71996 1.27157 
665E-9 1.73023 1.27018 
666E-9 1.74032 1.26874 
667E-9 1.75007 1.26724 
668E-9 1.7595 1.26575 
669E-9 1.76875 1.26429 
670E-9 1.77759 1.26293 
671E-9 1.78621 1.26168 
672E-9 1.79461 1.26053 
673E-9 1.80259 1.25966 
674E-9 1.8104 1.25895 
675E-9 1.81792 1.2585 
676E-9 1.82511 1.2584 
677E-9 1.83213 1.25852 
678E-9 1.8388 1.25907 
679E-9 1.84529 1.25995 
680E-9 1.85165 1.26105 
681E-9 1.85782 1.26269 
682E-9 1.86395 1.26456 
683E-9 1.87004 1.26674 
684E-9 1.87615 1.26937 
685E-9 1.88229 1.27222 
686E-9 1.88853 1.27548 
687E-9 1.89492 1.27908 
688E-9 1.90142 1.2829 
689E-9 1.90821 1.28722 
690E-9 1.9152 1.29178 
