lambda n k
499E-9 1.90448 0.00828 
500E-9 1.90391 0.00825 
501E-9 1.90334 0.00821 
502E-9 1.90278 0.00818 
503E-9 1.90223 0.00815 
504E-9 1.90167 0.00812 
505E-9 1.90112 0.00809 
506E-9 1.90058 0.00805 
507E-9 1.90003 0.00802 
508E-9 1.89949 0.00799 
509E-9 1.89896 0.00796 
510E-9 1.89843 0.00793 
511E-9 1.8979 0.0079 
512E-9 1.89737 0.00787 
513E-9 1.89685 0.00784 
514E-9 1.89633 0.00781 
515E-9 1.89581 0.00778 
516E-9 1.8953 0.00775 
517E-9 1.89479 0.00772 
518E-9 1.89428 0.0077 
519E-9 1.89378 0.00767 
520E-9 1.89328 0.00764 
521E-9 1.89278 0.00761 
522E-9 1.89229 0.00758 
523E-9 1.8918 0.00756 
524E-9 1.89131 0.00753 
525E-9 1.89083 0.0075 
526E-9 1.89035 0.00748 
527E-9 1.88987 0.00745 
528E-9 1.88939 0.00742 
529E-9 1.88892 0.0074 
530E-9 1.88845 0.00737 
531E-9 1.88798 0.00734 
532E-9 1.88752 0.00732 
533E-9 1.88706 0.00729 
534E-9 1.8866 0.00727 
535E-9 1.88614 0.00724 
536E-9 1.88569 0.00722 
537E-9 1.88524 0.00719 
538E-9 1.88479 0.00717 
539E-9 1.88435 0.00714 
540E-9 1.8839 0.00712 
541E-9 1.88346 0.00709 
542E-9 1.88303 0.00707 
543E-9 1.88259 0.00705 
544E-9 1.88216 0.00702 
545E-9 1.88173 0.007 
546E-9 1.8813 0.00698 
547E-9 1.88088 0.00695 
548E-9 1.88046 0.00693 
549E-9 1.88004 0.00691 
550E-9 1.87962 0.00688 
551E-9 1.87921 0.00686 
552E-9 1.87879 0.00684 
553E-9 1.87838 0.00682 
554E-9 1.87798 0.00679 
555E-9 1.87757 0.00677 
556E-9 1.87717 0.00675 
557E-9 1.87677 0.00673 
558E-9 1.87637 0.00671 
559E-9 1.87597 0.00669 
560E-9 1.87558 0.00667 
561E-9 1.87519 0.00664 
562E-9 1.8748 0.00662 
563E-9 1.87441 0.0066 
564E-9 1.87403 0.00658 
565E-9 1.87365 0.00656 
566E-9 1.87327 0.00654 
567E-9 1.87289 0.00652 
568E-9 1.87251 0.0065 
569E-9 1.87214 0.00648 
570E-9 1.87177 0.00646 
571E-9 1.8714 0.00644 
572E-9 1.87103 0.00642 
573E-9 1.87067 0.0064 
574E-9 1.8703 0.00638 
575E-9 1.86994 0.00636 
576E-9 1.86958 0.00634 
577E-9 1.86922 0.00633 
578E-9 1.86887 0.00631 
579E-9 1.86852 0.00629 
580E-9 1.86816 0.00627 
581E-9 1.86781 0.00625 
582E-9 1.86747 0.00623 
583E-9 1.86712 0.00621 
584E-9 1.86678 0.0062 
585E-9 1.86643 0.00618 
586E-9 1.86609 0.00616 
587E-9 1.86576 0.00614 
588E-9 1.86542 0.00612 
589E-9 1.86509 0.00611 
590E-9 1.86475 0.00609 
591E-9 1.86442 0.00607 
592E-9 1.86409 0.00606 
593E-9 1.86376 0.00604 
594E-9 1.86344 0.00602 
595E-9 1.86312 0.006 
596E-9 1.86279 0.00599 
597E-9 1.86247 0.00597 
598E-9 1.86215 0.00595 
599E-9 1.86184 0.00594 
600E-9 1.86152 0.00592 
601E-9 1.86121 0.0059 
602E-9 1.8609 0.00589 
603E-9 1.86059 0.00587 
604E-9 1.86028 0.00586 
605E-9 1.85997 0.00584 
606E-9 1.85966 0.00583 
607E-9 1.85936 0.00581 
608E-9 1.85906 0.00579 
609E-9 1.85876 0.00578 
610E-9 1.85846 0.00576 
611E-9 1.85816 0.00575 
612E-9 1.85786 0.00573 
613E-9 1.85757 0.00572 
614E-9 1.85728 0.0057 
615E-9 1.85698 0.00569 
616E-9 1.8567 0.00567 
617E-9 1.85641 0.00566 
618E-9 1.85612 0.00564 
619E-9 1.85583 0.00563 
620E-9 1.85555 0.00561 
621E-9 1.85527 0.0056 
622E-9 1.85499 0.00558 
623E-9 1.85471 0.00557 
624E-9 1.85443 0.00556 
625E-9 1.85415 0.00554 
626E-9 1.85387 0.00553 
627E-9 1.8536 0.00551 
628E-9 1.85333 0.0055 
629E-9 1.85306 0.00549 
630E-9 1.85279 0.00547 
631E-9 1.85252 0.00546 
632E-9 1.85225 0.00544 
633E-9 1.85199 0.00543 
634E-9 1.85172 0.00542 
635E-9 1.85146 0.00541 
636E-9 1.8512 0.00539 
637E-9 1.85093 0.00538 
638E-9 1.85068 0.00537 
639E-9 1.85042 0.00535 
640E-9 1.85016 0.00534 
641E-9 1.8499 0.00533 
642E-9 1.84965 0.00531 
643E-9 1.8494 0.0053 
644E-9 1.84915 0.00529 
645E-9 1.84889 0.00528 
646E-9 1.84865 0.00526 
647E-9 1.8484 0.00525 
648E-9 1.84815 0.00524 
649E-9 1.84791 0.00523 
650E-9 1.84766 0.00521 
651E-9 1.84742 0.0052 
652E-9 1.84718 0.00519 
653E-9 1.84693 0.00518 
654E-9 1.84669 0.00517 
655E-9 1.84646 0.00515 
656E-9 1.84622 0.00514 
657E-9 1.84598 0.00513 
658E-9 1.84575 0.00512 
659E-9 1.84551 0.00511 
660E-9 1.84528 0.00509 
661E-9 1.84505 0.00508 
662E-9 1.84482 0.00507 
663E-9 1.84459 0.00506 
664E-9 1.84436 0.00505 
665E-9 1.84413 0.00504 
666E-9 1.8439 0.00502 
667E-9 1.84368 0.00501 
668E-9 1.84345 0.005 
669E-9 1.84323 0.00499 
670E-9 1.84301 0.00498 
671E-9 1.84279 0.00497 
672E-9 1.84257 0.00496 
673E-9 1.84235 0.00495 
674E-9 1.84213 0.00494 
675E-9 1.84191 0.00493 
676E-9 1.8417 0.00492 
677E-9 1.84148 0.00491 
678E-9 1.84127 0.00489 
679E-9 1.84106 0.00488 
680E-9 1.84084 0.00487 
