lambda n k
635E-9 2.52234 0.29914 
636E-9 2.5212 0.29754 
637E-9 2.52006 0.29603 
638E-9 2.51887 0.2942 
639E-9 2.51783 0.29321 
640E-9 2.51683 0.29175 
641E-9 2.51591 0.29078 
642E-9 2.51486 0.28886 
643E-9 2.51392 0.28749 
644E-9 2.51295 0.28595 
645E-9 2.51185 0.28429 
646E-9 2.51081 0.28327 
647E-9 2.50987 0.28244 
648E-9 2.50883 0.28193 
649E-9 2.50755 0.28053 
650E-9 2.50644 0.27923 
651E-9 2.50541 0.27862 
652E-9 2.50394 0.27709 
653E-9 2.50237 0.27592 
654E-9 2.5008 0.2752 
655E-9 2.49937 0.27465 
656E-9 2.49803 0.27431 
657E-9 2.49716 0.27385 
658E-9 2.49621 0.27303 
659E-9 2.49503 0.27107 
660E-9 2.49428 0.2697 
661E-9 2.49368 0.26934 
662E-9 2.49268 0.26847 
663E-9 2.49128 0.26745 
664E-9 2.48946 0.26714 
665E-9 2.48798 0.26634 
666E-9 2.48677 0.2658 
667E-9 2.48536 0.26481 
668E-9 2.48441 0.26469 
669E-9 2.48296 0.26556 
670E-9 2.48155 0.26514 
671E-9 2.48044 0.26408 
672E-9 2.47946 0.26285 
673E-9 2.47832 0.26241 
674E-9 2.47666 0.26167 
675E-9 2.47487 0.26096 
676E-9 2.47387 0.26053 
677E-9 2.47251 0.26 
678E-9 2.47025 0.25992 
679E-9 2.46865 0.25935 
680E-9 2.46606 0.25868 
681E-9 2.46355 0.25823 
682E-9 2.46244 0.25786 
683E-9 2.4623 0.25751 
684E-9 2.46265 0.25683 
685E-9 2.46272 0.25538 
686E-9 2.46368 0.25415 
687E-9 2.46438 0.25339 
688E-9 2.464 0.25286 
689E-9 2.46259 0.25286 
690E-9 2.46245 0.25238 
691E-9 2.46284 0.2522 
692E-9 2.46392 0.25079 
693E-9 2.46496 0.24954 
694E-9 2.46554 0.24966 
695E-9 2.46571 0.24954 
696E-9 2.46554 0.24876 
697E-9 2.46496 0.24742 
698E-9 2.46448 0.24758 
699E-9 2.46383 0.24766 
700E-9 2.46293 0.24666 
701E-9 2.46215 0.24619 
702E-9 2.46138 0.24582 
703E-9 2.46068 0.24572 
704E-9 2.46008 0.24534 
705E-9 2.45912 0.24431 
706E-9 2.45836 0.24365 
707E-9 2.45795 0.24355 
708E-9 2.45769 0.24402 
709E-9 2.45678 0.24293 
710E-9 2.45598 0.24262 
711E-9 2.45523 0.24266 
712E-9 2.45461 0.24157 
713E-9 2.4542 0.24133 
714E-9 2.45383 0.24104 
715E-9 2.45334 0.23981 
716E-9 2.45263 0.23945 
717E-9 2.4525 0.23932 
718E-9 2.45265 0.23901 
719E-9 2.45275 0.23928 
720E-9 2.45334 0.23839 
721E-9 2.45426 0.23701 
722E-9 2.45535 0.23671 
723E-9 2.45678 0.23672 
724E-9 2.45826 0.23631 
725E-9 2.45981 0.23483 
726E-9 2.46137 0.23269 
727E-9 2.46287 0.23187 
728E-9 2.46451 0.23145 
729E-9 2.46623 0.23088 
730E-9 2.46818 0.22916 
731E-9 2.471 0.22721 
732E-9 2.47409 0.22477 
733E-9 2.47744 0.22228 
734E-9 2.48106 0.22056 
735E-9 2.48514 0.21763 
736E-9 2.4896 0.21329 
737E-9 2.49402 0.20889 
738E-9 2.49841 0.20421 
739E-9 2.50264 0.20006 
740E-9 2.50696 0.19515 
741E-9 2.51118 0.18993 
742E-9 2.51532 0.18491 
743E-9 2.51899 0.17834 
744E-9 2.52207 0.17173 
745E-9 2.52464 0.16487 
746E-9 2.52654 0.15756 
747E-9 2.52774 0.14966 
748E-9 2.52814 0.14149 
749E-9 2.52775 0.13302 
750E-9 2.52647 0.12546 
751E-9 2.52452 0.11794 
752E-9 2.52198 0.11041 
753E-9 2.51863 0.10292 
754E-9 2.51458 0.09551 
755E-9 2.51001 0.08823 
756E-9 2.5052 0.08114 
757E-9 2.50009 0.07427 
758E-9 2.4946 0.06767 
759E-9 2.48874 0.06137 
760E-9 2.48271 0.05544 
761E-9 2.4765 0.04987 
762E-9 2.47023 0.04465 
763E-9 2.46387 0.03986 
764E-9 2.45713 0.03547 
765E-9 2.45011 0.03144 
766E-9 2.44315 0.02778 
767E-9 2.43643 0.02451 
768E-9 2.42993 0.02157 
769E-9 2.42354 0.01893 
770E-9 2.41709 0.01659 
771E-9 2.41086 0.01452 
772E-9 2.40475 0.01269 
773E-9 2.39887 0.01106 
774E-9 2.39297 0.00966 
775E-9 2.38702 0.00842 
776E-9 2.38124 0.00732 
777E-9 2.37555 0.00637 
778E-9 2.36996 0.00555 
