lambda n k
499E-9 1.49328 0.09314 
500E-9 1.49118 0.09524 
501E-9 1.48904 0.09743 
502E-9 1.48687 0.09968 
503E-9 1.48467 0.10201 
504E-9 1.48245 0.10439 
505E-9 1.48021 0.1068 
506E-9 1.47794 0.10925 
507E-9 1.47566 0.11172 
508E-9 1.47336 0.1142 
509E-9 1.47105 0.11669 
510E-9 1.46874 0.11917 
511E-9 1.46641 0.12163 
512E-9 1.46408 0.12406 
513E-9 1.46175 0.12647 
514E-9 1.45941 0.12881 
515E-9 1.45707 0.13112 
516E-9 1.45472 0.13337 
517E-9 1.45239 0.13554 
518E-9 1.45004 0.13767 
519E-9 1.4477 0.13975 
520E-9 1.44534 0.14182 
521E-9 1.44297 0.14387 
522E-9 1.44058 0.14596 
523E-9 1.43817 0.14807 
524E-9 1.43573 0.15022 
525E-9 1.43326 0.15247 
526E-9 1.43077 0.15477 
527E-9 1.42823 0.15719 
528E-9 1.42565 0.15974 
529E-9 1.42305 0.16237 
530E-9 1.42038 0.16522 
531E-9 1.41768 0.1682 
532E-9 1.41493 0.17132 
533E-9 1.41212 0.17472 
534E-9 1.40927 0.17825 
535E-9 1.40637 0.18203 
536E-9 1.4034 0.18608 
537E-9 1.4004 0.19029 
538E-9 1.39733 0.19487 
539E-9 1.39421 0.19969 
540E-9 1.39105 0.20472 
541E-9 1.38783 0.21015 
542E-9 1.38459 0.21575 
543E-9 1.38132 0.22159 
544E-9 1.37805 0.22767 
545E-9 1.37478 0.23386 
546E-9 1.37153 0.24028 
547E-9 1.3683 0.2468 
548E-9 1.36508 0.25342 
549E-9 1.36193 0.26017 
550E-9 1.35881 0.26695 
551E-9 1.35575 0.27379 
552E-9 1.35276 0.28066 
553E-9 1.34982 0.28752 
554E-9 1.34697 0.29437 
555E-9 1.34419 0.30117 
556E-9 1.34147 0.30794 
557E-9 1.33888 0.31459 
558E-9 1.33635 0.32116 
559E-9 1.33391 0.32763 
560E-9 1.33158 0.33392 
561E-9 1.32932 0.34011 
562E-9 1.32717 0.34608 
563E-9 1.32513 0.35186 
564E-9 1.32314 0.35752 
565E-9 1.3213 0.36284 
566E-9 1.31952 0.36802 
567E-9 1.31782 0.37304 
568E-9 1.31621 0.37789 
569E-9 1.31465 0.38268 
570E-9 1.31317 0.38739 
571E-9 1.31174 0.39209 
572E-9 1.31035 0.39678 
573E-9 1.30903 0.40154 
574E-9 1.30775 0.40637 
575E-9 1.30649 0.41127 
576E-9 1.3053 0.41638 
577E-9 1.30412 0.42162 
578E-9 1.30299 0.42706 
579E-9 1.3019 0.43278 
580E-9 1.30083 0.43866 
581E-9 1.29981 0.44493 
582E-9 1.29882 0.45149 
583E-9 1.29787 0.45828 
584E-9 1.29698 0.46562 
585E-9 1.29613 0.47322 
586E-9 1.29533 0.48124 
587E-9 1.29461 0.48978 
588E-9 1.29394 0.49862 
589E-9 1.29337 0.50808 
590E-9 1.29289 0.518 
591E-9 1.29247 0.52825 
592E-9 1.29224 0.53932 
593E-9 1.2921 0.55071 
594E-9 1.2921 0.56258 
595E-9 1.29236 0.57495 
596E-9 1.29277 0.58754 
597E-9 1.29348 0.6005 
598E-9 1.29446 0.61366 
599E-9 1.29563 0.62693 
600E-9 1.29727 0.64036 
601E-9 1.29914 0.6538 
602E-9 1.30129 0.66725 
603E-9 1.30389 0.6806 
604E-9 1.30672 0.69387 
605E-9 1.30994 0.70696 
606E-9 1.31352 0.7198 
607E-9 1.31733 0.7325 
608E-9 1.32162 0.74475 
609E-9 1.32617 0.75673 
610E-9 1.33098 0.76842 
611E-9 1.33624 0.77951 
612E-9 1.34171 0.79031 
613E-9 1.3475 0.80058 
614E-9 1.35364 0.81027 
615E-9 1.35997 0.8196 
616E-9 1.36668 0.82817 
617E-9 1.37364 0.83621 
618E-9 1.38079 0.84381 
619E-9 1.38834 0.85044 
620E-9 1.39607 0.85664 
621E-9 1.40406 0.86216 
622E-9 1.41236 0.86682 
623E-9 1.42083 0.87102 
624E-9 1.42962 0.87433 
625E-9 1.43861 0.87709 
626E-9 1.44775 0.87947 
627E-9 1.4572 0.88108 
628E-9 1.46676 0.88244 
629E-9 1.47648 0.88344 
630E-9 1.48639 0.88405 
631E-9 1.4964 0.8845 
632E-9 1.50656 0.88469 
633E-9 1.51683 0.88475 
634E-9 1.52717 0.88474 
635E-9 1.53763 0.88465 
636E-9 1.54814 0.88458 
637E-9 1.5587 0.88452 
638E-9 1.56932 0.88459 
639E-9 1.57996 0.88475 
640E-9 1.59062 0.88508 
641E-9 1.60128 0.88565 
642E-9 1.61193 0.88637 
643E-9 1.62255 0.88746 
644E-9 1.63314 0.88882 
645E-9 1.64369 0.89042 
646E-9 1.65416 0.89257 
647E-9 1.66457 0.89498 
648E-9 1.67491 0.89783 
649E-9 1.68513 0.90121 
650E-9 1.69529 0.90491 
651E-9 1.7053 0.90925 
652E-9 1.71521 0.91408 
653E-9 1.72503 0.91926 
654E-9 1.73465 0.92532 
655E-9 1.74419 0.93176 
656E-9 1.75359 0.93877 
657E-9 1.76282 0.94653 
658E-9 1.77198 0.95463 
659E-9 1.78103 0.96332 
660E-9 1.79003 0.97236 
661E-9 1.79901 0.98162 
662E-9 1.80797 0.99123 
663E-9 1.81696 1.00093 
664E-9 1.82597 1.01074 
665E-9 1.83507 1.02056 
666E-9 1.84422 1.03036 
667E-9 1.85347 1.04006 
668E-9 1.86285 1.04956 
669E-9 1.87231 1.05894 
670E-9 1.88196 1.06795 
671E-9 1.89174 1.07668 
672E-9 1.90164 1.08515 
673E-9 1.9118 1.093 
674E-9 1.92208 1.10054 
675E-9 1.93256 1.10758 
676E-9 1.94329 1.11394 
677E-9 1.95415 1.11993 
678E-9 1.96531 1.1251 
679E-9 1.97669 1.12965 
680E-9 1.98822 1.13376 
681E-9 2.00016 1.13671 
682E-9 2.01228 1.13916 
683E-9 2.02465 1.14087 
684E-9 2.03741 1.14151 
685E-9 2.05037 1.14159 
686E-9 2.0637 1.14061 
687E-9 2.07739 1.1387 
688E-9 2.0913 1.13618 
689E-9 2.10575 1.13226 
690E-9 2.12051 1.1276 
691E-9 2.13559 1.12212 
692E-9 2.15127 1.11521 
693E-9 2.16725 1.10763 
694E-9 2.18374 1.09889 
695E-9 2.20075 1.08902 
696E-9 2.21805 1.07851 
697E-9 2.2359 1.06678 
698E-9 2.25405 1.05437 
699E-9 2.27245 1.0414 
700E-9 2.29128 1.02739 
701E-9 2.31026 1.013 
702E-9 2.32947 0.99804 
703E-9 2.34888 0.98247 
704E-9 2.36838 0.96662 
705E-9 2.38802 0.95025 
706E-9 2.40771 0.93358 
707E-9 2.42742 0.9167 
708E-9 2.44711 0.89945 
709E-9 2.46674 0.88207 
710E-9 2.48631 0.86454 
711E-9 2.5057 0.84686 
712E-9 2.52497 0.82914 
713E-9 2.54402 0.81135 
714E-9 2.56278 0.79356 
715E-9 2.58137 0.77577 
716E-9 2.59952 0.75806 
717E-9 2.61736 0.74041 
718E-9 2.63491 0.72283 
719E-9 2.65184 0.70544 
720E-9 2.66845 0.68815 
721E-9 2.68456 0.67102 
722E-9 2.70003 0.65413 
723E-9 2.71513 0.63737 
724E-9 2.72946 0.62089 
725E-9 2.7432 0.60463 
726E-9 2.75651 0.58854 
727E-9 2.76873 0.57285 
728E-9 2.78046 0.55736 
729E-9 2.79152 0.54212 
730E-9 2.80154 0.52727 
731E-9 2.81101 0.51263 
732E-9 2.8195 0.49836 
733E-9 2.82706 0.48443 
734E-9 2.83403 0.47072 
735E-9 2.83966 0.4575 
736E-9 2.84452 0.44456 
737E-9 2.84861 0.4319 
738E-9 2.85135 0.41971 
739E-9 2.8535 0.40773 
740E-9 2.85473 0.39608 
741E-9 2.85497 0.38476 
742E-9 2.85468 0.37362 
743E-9 2.85337 0.36284 
744E-9 2.85139 0.35228 
745E-9 2.84893 0.34189 
746E-9 2.8454 0.33186 
747E-9 2.84146 0.32198 
748E-9 2.83693 0.3123 
749E-9 2.83162 0.30289 
750E-9 2.82595 0.29362 
751E-9 2.81963 0.28457 
752E-9 2.81278 0.27572 
753E-9 2.80561 0.267 
754E-9 2.79776 0.25853 
755E-9 2.78959 0.25019 
756E-9 2.78109 0.24199 
757E-9 2.77203 0.23403 
758E-9 2.76275 0.22617 
759E-9 2.75311 0.21847 
760E-9 2.74311 0.21096 
761E-9 2.73292 0.20354 
762E-9 2.72239 0.19633 
763E-9 2.71165 0.18924 
764E-9 2.70076 0.18225 
765E-9 2.68958 0.17549 
766E-9 2.67831 0.16881 
767E-9 2.6669 0.16227 
768E-9 2.65534 0.15591 
769E-9 2.64373 0.14964 
770E-9 2.63204 0.14353 
771E-9 2.62031 0.13757 
772E-9 2.60856 0.13169 
773E-9 2.59683 0.12602 
774E-9 2.58513 0.12045 
775E-9 2.57346 0.11499 
776E-9 2.56192 0.10973 
777E-9 2.55045 0.10457 
778E-9 2.5391 0.09954 
779E-9 2.52796 0.09469 
780E-9 2.51692 0.08994 
781E-9 2.50615 0.08536 
782E-9 2.4956 0.08093 
783E-9 2.48521 0.07659 
784E-9 2.47524 0.07248 
785E-9 2.46546 0.06847 
786E-9 2.45593 0.06459 
787E-9 2.44677 0.0609 
788E-9 2.43778 0.05731 
789E-9 2.42909 0.05388 
