lambda n k
499E-9 0.76777 6.0683 
500E-9 0.77106 6.08045 
501E-9 0.77436 6.0926 
502E-9 0.77766 6.10476 
503E-9 0.78095 6.11691 
504E-9 0.78425 6.12906 
505E-9 0.78755 6.14122 
506E-9 0.79084 6.15337 
507E-9 0.79414 6.16552 
508E-9 0.79743 6.17767 
509E-9 0.80073 6.18983 
510E-9 0.80403 6.20198 
511E-9 0.80732 6.21413 
512E-9 0.81062 6.22629 
513E-9 0.81391 6.23844 
514E-9 0.81721 6.25059 
515E-9 0.82051 6.26275 
516E-9 0.8238 6.2749 
517E-9 0.82736 6.287 
518E-9 0.83145 6.29898 
519E-9 0.83554 6.31097 
520E-9 0.83963 6.32295 
521E-9 0.84371 6.33494 
522E-9 0.8478 6.34693 
523E-9 0.85189 6.35891 
524E-9 0.85598 6.3709 
525E-9 0.86006 6.38289 
526E-9 0.86415 6.39487 
527E-9 0.86824 6.40686 
528E-9 0.87233 6.41885 
529E-9 0.87642 6.43083 
530E-9 0.8805 6.44282 
531E-9 0.88459 6.45481 
532E-9 0.88868 6.46679 
533E-9 0.89277 6.47878 
534E-9 0.89685 6.49077 
535E-9 0.90094 6.50275 
536E-9 0.90503 6.51474 
537E-9 0.90912 6.52672 
538E-9 0.91321 6.53871 
539E-9 0.91729 6.5507 
540E-9 0.92138 6.56268 
541E-9 0.92547 6.57467 
542E-9 0.92956 6.58666 
543E-9 0.93364 6.59864 
544E-9 0.93773 6.61063 
545E-9 0.94182 6.62262 
546E-9 0.94591 6.6346 
547E-9 0.94999 6.64659 
548E-9 0.95408 6.65858 
549E-9 0.95817 6.67056 
550E-9 0.96226 6.68255 
551E-9 0.96635 6.69453 
552E-9 0.97043 6.70652 
553E-9 0.97452 6.71851 
554E-9 0.97861 6.73049 
555E-9 0.9827 6.74248 
556E-9 0.98678 6.75447 
557E-9 0.99087 6.76645 
558E-9 0.99496 6.77844 
559E-9 0.99905 6.79043 
560E-9 1.00314 6.80241 
561E-9 1.00722 6.8144 
562E-9 1.01131 6.82639 
563E-9 1.0154 6.83837 
564E-9 1.01985 6.85008 
