lambda n k
497E-9 1.8875 0.0057 
498E-9 1.8866 0.00571 
499E-9 1.8862 0.00572 
500E-9 1.8839 0.0057397 
501E-9 1.8833 0.0057497 
502E-9 1.8853 0.0060982 
503E-9 1.8833 0.00613 
504E-9 1.8807 0.00614 
505E-9 1.879 0.0061591 
506E-9 1.8778 0.0061691 
507E-9 1.8768 0.0065073 
508E-9 1.8726 0.0065591 
509E-9 1.871 0.0065691 
510E-9 1.873 0.00658 
511E-9 1.8694 0.00659 
512E-9 1.8655 0.0066088 
513E-9 1.8641 0.00662 
514E-9 1.8642 0.0069552 
515E-9 1.865 0.0070188 
516E-9 1.8641 0.0070288 
517E-9 1.8634 0.00704 
518E-9 1.8629 0.0070588 
519E-9 1.8602 0.00744 
520E-9 1.8577 0.0074591 
521E-9 1.8564 0.00747 
522E-9 1.8557 0.0074891 
523E-9 1.8553 0.00787 
524E-9 1.855 0.0078894 
525E-9 1.8533 0.0079 
526E-9 1.8502 0.00754 
527E-9 1.8492 0.0075597 
528E-9 1.8481 0.00795 
529E-9 1.8466 0.00796 
530E-9 1.8459 0.00836 
531E-9 1.8456 0.0083703 
532E-9 1.8446 0.0083906 
533E-9 1.8432 0.00841 
534E-9 1.8415 0.0084209 
535E-9 1.8412 0.00844 
536E-9 1.8407 0.0085091 
537E-9 1.8394 0.0088518 
538E-9 1.8387 0.0088718 
539E-9 1.8379 0.00889 
540E-9 1.8349 0.0089024 
541E-9 1.8335 0.00892 
542E-9 1.8332 0.00894 
543E-9 1.8304 0.0089533 
544E-9 1.8286 0.00897 
545E-9 1.8285 0.0089839 
546E-9 1.8271 0.0093942 
547E-9 1.8258 0.00941 
548E-9 1.8257 0.0092291 
549E-9 1.8248 0.00905 
550E-9 1.8234 0.0094658 
551E-9 1.8206 0.00948 
552E-9 1.8189 0.0094967 
553E-9 1.8187 0.009517 
554E-9 1.8171 0.00953 
555E-9 1.8158 0.0095479 
556E-9 1.8165 0.0095685 
557E-9 1.8155 0.0096285 
558E-9 1.8136 0.0096 
559E-9 1.8114 0.01002 
560E-9 1.8108 0.01004 
561E-9 1.812 0.010051 
562E-9 1.8102 0.010072 
563E-9 1.8083 0.010417 
564E-9 1.8078 0.010209 
565E-9 1.8067 0.010123 
566E-9 1.8055 0.010144 
567E-9 1.8041 0.010164 
568E-9 1.8019 0.010585 
569E-9 1.7989 0.010605 
570E-9 1.7989 0.010378 
571E-9 1.799 0.010237 
572E-9 1.7984 0.01025 
573E-9 1.7969 0.010593 
574E-9 1.7952 0.010698 
575E-9 1.7943 0.010719 
576E-9 1.7942 0.01074 
577E-9 1.7947 0.010751 
578E-9 1.7931 0.010771 
579E-9 1.792 0.010792 
580E-9 1.792 0.010813 
581E-9 1.7906 0.01083 
582E-9 1.7887 0.01085 
583E-9 1.7871 0.010865 
584E-9 1.7866 0.010886 
585E-9 1.787 0.010907 
586E-9 1.7866 0.01092 
587E-9 1.7855 0.01094 
588E-9 1.7832 0.010959 
589E-9 1.7819 0.01098 
590E-9 1.7809 0.011421 
591E-9 1.7802 0.011012 
592E-9 1.7791 0.011033 
593E-9 1.7777 0.011053 
594E-9 1.7766 0.011074 
595E-9 1.776 0.01109 
596E-9 1.7762 0.011536 
597E-9 1.7747 0.011557 
598E-9 1.7732 0.011578 
599E-9 1.7727 0.011599 
600E-9 1.7704 0.01161 
601E-9 1.7673 0.011631 
602E-9 1.7674 0.011652 
603E-9 1.7671 0.011673 
604E-9 1.7664 0.01169 
