lambda n k
494E-9 1.35111 4.36664E-4 
495E-9 1.35096 4.25367E-4 
496E-9 1.35081 4.1407E-4 
497E-9 1.35066 4.02773E-4 
498E-9 1.35051 3.92645E-4 
499E-9 1.35036 3.82603E-4 
500E-9 1.35022 3.7256E-4 
501E-9 1.35007 3.62985E-4 
502E-9 1.34993 3.5357E-4 
503E-9 1.34979 3.44155E-4 
504E-9 1.34965 3.35091E-4 
505E-9 1.34951 3.26303E-4 
506E-9 1.34937 3.18122E-4 
507E-9 1.34924 3.09962E-4 
508E-9 1.3491 3.01802E-4 
509E-9 1.34897 2.94131E-4 
510E-9 1.34884 2.86715E-4 
511E-9 1.34871 2.7981E-4 
512E-9 1.34858 2.72904E-4 
513E-9 1.34845 2.65999E-4 
514E-9 1.34832 2.59094E-4 
515E-9 1.34819 2.52444E-4 
516E-9 1.34807 2.46167E-4 
517E-9 1.34795 2.39889E-4 
518E-9 1.34782 2.3375E-4 
519E-9 1.3477 2.281E-4 
520E-9 1.34758 2.2245E-4 
521E-9 1.34746 2.16822E-4 
522E-9 1.34734 2.11799E-4 
523E-9 1.34722 2.06499E-4 
524E-9 1.34711 2.00848E-4 
525E-9 1.34699 1.96265E-4 
526E-9 1.34687 1.91708E-4 
527E-9 1.34676 1.86685E-4 
528E-9 1.34665 1.8208E-4 
529E-9 1.34654 1.77685E-4 
530E-9 1.34642 1.73289E-4 
531E-9 1.34631 1.69195E-4 
532E-9 1.34621 1.65427E-4 
533E-9 1.3461 1.61103E-4 
534E-9 1.34599 1.56892E-4 
535E-9 1.34588 1.53125E-4 
536E-9 1.34578 1.49798E-4 
537E-9 1.34567 1.46589E-4 
538E-9 1.34557 1.42822E-4 
539E-9 1.34547 1.39378E-4 
540E-9 1.34536 1.36238E-4 
541E-9 1.34526 1.33098E-4 
542E-9 1.34516 1.29958E-4 
543E-9 1.34506 1.26818E-4 
544E-9 1.34496 1.23678E-4 
545E-9 1.34487 1.2063E-4 
546E-9 1.34477 1.18118E-4 
547E-9 1.34467 1.15257E-4 
548E-9 1.34458 1.12117E-4 
549E-9 1.34448 1.09581E-4 
550E-9 1.34439 1.07069E-4 
551E-9 1.34429 1.04557E-4 
552E-9 1.3442 1.02044E-4 
553E-9 1.34411 9.96489E-5 
554E-9 1.34402 9.77645E-5 
555E-9 1.34393 9.55068E-5 
556E-9 1.34384 9.29956E-5 
557E-9 1.34375 9.11112E-5 
558E-9 1.34366 8.92267E-5 
559E-9 1.34357 8.73421E-5 
560E-9 1.34348 8.49434E-5 
561E-9 1.3434 8.2573E-5 
562E-9 1.34331 8.06883E-5 
563E-9 1.34322 7.92024E-5 
564E-9 1.34314 7.79189E-5 
565E-9 1.34306 7.60342E-5 
566E-9 1.34297 7.41494E-5 
567E-9 1.34289 7.22646E-5 
568E-9 1.34281 7.09199E-5 
569E-9 1.34273 6.94949E-5 
570E-9 1.34264 6.761E-5 
571E-9 1.34256 6.615E-5 
572E-9 1.34248 6.48934E-5 
573E-9 1.3424 6.36366E-5 
574E-9 1.34233 6.20699E-5 
575E-9 1.34225 6.01848E-5 
576E-9 1.34217 5.88664E-5 
577E-9 1.34209 5.76096E-5 
578E-9 1.34202 5.63529E-5 
579E-9 1.34194 5.5096E-5 
580E-9 1.34186 5.39196E-5 
581E-9 1.34179 5.32911E-5 
582E-9 1.34171 5.23254E-5 
583E-9 1.34164 5.10684E-5 
584E-9 1.34157 4.98115E-5 
585E-9 1.34149 4.85545E-5 
586E-9 1.34142 4.72975E-5 
587E-9 1.34135 4.65202E-5 
588E-9 1.34128 4.57833E-5 
589E-9 1.34121 4.45262E-5 
590E-9 1.34114 4.36345E-5 
591E-9 1.34107 4.3006E-5 
592E-9 1.341 4.17548E-5 
593E-9 1.34093 4.07488E-5 
594E-9 1.34086 4.01202E-5 
595E-9 1.34079 3.94916E-5 
596E-9 1.34072 3.87258E-5 
597E-9 1.34066 3.74686E-5 
598E-9 1.34059 3.66056E-5 
599E-9 1.34052 3.59769E-5 
600E-9 1.34046 3.53482E-5 
601E-9 1.34039 3.47195E-5 
602E-9 1.34033 3.40908E-5 
603E-9 1.34026 3.3462E-5 
604E-9 1.3402 3.28333E-5 
605E-9 1.34013 3.22045E-5 
606E-9 1.34007 3.15757E-5 
607E-9 1.34001 3.0947E-5 
608E-9 1.33995 3.03181E-5 
609E-9 1.33988 2.96893E-5 
610E-9 1.33982 2.90605E-5 
611E-9 1.33976 2.84316E-5 
612E-9 1.3397 2.78027E-5 
613E-9 1.33964 2.71738E-5 
614E-9 1.33958 2.65449E-5 
615E-9 1.33952 2.5916E-5 
616E-9 1.33946 2.52871E-5 
617E-9 1.3394 2.46581E-5 
618E-9 1.33934 2.40292E-5 
619E-9 1.33928 2.4E-5 
620E-9 1.33923 2.37712E-5 
621E-9 1.33917 2.31422E-5 
622E-9 1.33911 2.25132E-5 
623E-9 1.33905 2.2E-5 
624E-9 1.339 2.2E-5 
625E-9 1.33894 2.1626E-5 
626E-9 1.33889 2.09969E-5 
627E-9 1.33883 2.03678E-5 
628E-9 1.33878 2E-5 
629E-9 1.33872 2E-5 
630E-9 1.33867 1.94804E-5 
631E-9 1.33861 1.88512E-5 
632E-9 1.33856 1.8222E-5 
633E-9 1.3385 1.8E-5 
634E-9 1.33845 1.79637E-5 
635E-9 1.3384 1.73344E-5 
636E-9 1.33835 1.7E-5 
637E-9 1.33829 1.7E-5 
638E-9 1.33824 1.64466E-5 
639E-9 1.33819 1.6E-5 
640E-9 1.33814 1.6E-5 
641E-9 1.33809 1.55587E-5 
642E-9 1.33804 1.5E-5 
643E-9 1.33799 1.5E-5 
644E-9 1.33794 1.46706E-5 
645E-9 1.33789 1.40412E-5 
646E-9 1.33784 1.4E-5 
647E-9 1.33779 1.4E-5 
648E-9 1.33774 1.4E-5 
649E-9 1.33769 1.35234E-5 
650E-9 1.33764 1.3E-5 
651E-9 1.33759 1.3E-5 
652E-9 1.33755 1.26349E-5 
653E-9 1.3375 1.20053E-5 
654E-9 1.33745 1.2E-5 
655E-9 1.3374 1.2E-5 
656E-9 1.33736 1.2E-5 
657E-9 1.33731 1.1487E-5 
658E-9 1.33726 1.1E-5 
659E-9 1.33722 1.1E-5 
660E-9 1.33717 1.1E-5 
661E-9 1.33713 1.09683E-5 
662E-9 1.33708 1.03386E-5 
663E-9 1.33704 1E-5 
664E-9 1.33699 1E-5 
665E-9 1.33695 1E-5 
666E-9 1.3369 1E-5 
667E-9 1.33686 1E-5 
668E-9 1.33682 9.55999E-6 
669E-9 1.33677 9E-6 
670E-9 1.33673 9E-6 
671E-9 1.33669 9E-6 
672E-9 1.33664 9E-6 
673E-9 1.3366 9E-6 
674E-9 1.33656 8.78068E-6 
675E-9 1.33652 8.15072E-6 
676E-9 1.33647 8E-6 
677E-9 1.33643 8E-6 
678E-9 1.33639 8E-6 
679E-9 1.33635 8E-6 
680E-9 1.33631 8E-6 
681E-9 1.33627 7.37061E-6 
682E-9 1.33623 7E-6 
683E-9 1.33619 7E-6 
684E-9 1.33615 7E-6 
685E-9 1.33611 7E-6 
686E-9 1.33607 7E-6 
687E-9 1.33603 7E-6 
688E-9 1.33599 6.95953E-6 
689E-9 1.33595 6.32931E-6 
690E-9 1.33591 6E-6 
691E-9 1.33587 6E-6 
692E-9 1.33583 6E-6 
693E-9 1.3358 6E-6 
694E-9 1.33576 6E-6 
695E-9 1.33572 6E-6 
696E-9 1.33568 6E-6 
697E-9 1.33564 6E-6 
698E-9 1.33561 6E-6 
699E-9 1.33557 6E-6 
700E-9 1.33553 5.39535E-6 
701E-9 1.3355 5E-6 
702E-9 1.33546 5E-6 
703E-9 1.33542 5E-6 
704E-9 1.33539 5E-6 
705E-9 1.33535 5E-6 
706E-9 1.33532 5E-6 
707E-9 1.33528 5E-6 
708E-9 1.33524 5E-6 
709E-9 1.33521 5E-6 
710E-9 1.33517 5E-6 
711E-9 1.33514 4.45883E-6 
712E-9 1.3351 4E-6 
713E-9 1.33507 4E-6 
714E-9 1.33504 4E-6 
715E-9 1.335 4E-6 
716E-9 1.33497 4E-6 
717E-9 1.33493 4E-6 
718E-9 1.3349 4E-6 
719E-9 1.33487 4E-6 
720E-9 1.33483 4E-6 
721E-9 1.3348 4E-6 
722E-9 1.33477 4E-6 
723E-9 1.33473 4E-6 
724E-9 1.3347 4E-6 
725E-9 1.33467 4E-6 
726E-9 1.33464 3.99561E-6 
727E-9 1.3346 3.36456E-6 
728E-9 1.33457 3E-6 
729E-9 1.33454 3E-6 
730E-9 1.33451 3E-6 
731E-9 1.33448 3E-6 
732E-9 1.33444 3E-6 
733E-9 1.33441 3E-6 
734E-9 1.33438 3E-6 
735E-9 1.33435 3E-6 
736E-9 1.33432 3E-6 
737E-9 1.33429 3E-6 
738E-9 1.33426 3E-6 
739E-9 1.33423 3E-6 
740E-9 1.3342 3E-6 
741E-9 1.33417 3E-6 
742E-9 1.33414 3E-6 
743E-9 1.33411 3E-6 
744E-9 1.33408 3E-6 
745E-9 1.33405 3E-6 
746E-9 1.33402 3E-6 
747E-9 1.33399 3E-6 
748E-9 1.33396 3E-6 
749E-9 1.33393 2.4751E-6 
750E-9 1.3339 2E-6 
751E-9 1.33387 2E-6 
752E-9 1.33385 2E-6 
753E-9 1.33382 2E-6 
754E-9 1.33379 2E-6 
755E-9 1.33376 2E-6 
756E-9 1.33373 2E-6 
757E-9 1.3337 2E-6 
758E-9 1.33368 2E-6 
759E-9 1.33365 2E-6 
760E-9 1.33362 2E-6 
761E-9 1.33359 2E-6 
762E-9 1.33357 2E-6 
763E-9 1.33354 2E-6 
764E-9 1.33351 2E-6 
765E-9 1.33348 2E-6 
766E-9 1.33346 2E-6 
767E-9 1.33343 2E-6 
768E-9 1.3334 2E-6 
769E-9 1.33338 2E-6 
770E-9 1.33335 2E-6 
771E-9 1.33332 2E-6 
772E-9 1.3333 2E-6 
773E-9 1.33327 2E-6 
774E-9 1.33325 2E-6 
775E-9 1.33322 2E-6 
776E-9 1.33319 2E-6 
777E-9 1.33317 2E-6 
778E-9 1.33314 2E-6 
779E-9 1.33312 2E-6 
780E-9 1.33309 2E-6 
781E-9 1.33307 2E-6 
782E-9 1.33304 2E-6 
783E-9 1.33302 1.98556E-6 
784E-9 1.33299 1.35302E-6 
785E-9 1.33297 1E-6 
786E-9 1.33294 1E-6 
787E-9 1.33292 1E-6 
788E-9 1.3329 1E-6 
789E-9 1.33287 1E-6 
790E-9 1.33285 1E-6 
791E-9 1.33282 1E-6 
792E-9 1.3328 1E-6 
793E-9 1.33278 1E-6 
794E-9 1.33275 1E-6 
795E-9 1.33273 1E-6 
796E-9 1.3327 1E-6 
797E-9 1.33268 1E-6 
798E-9 1.33266 1E-6 
799E-9 1.33263 1E-6 
800E-9 1.33261 1E-6 
