lambda n k
678E-9 2.3061 0.09062 
679E-9 2.29733 0.08417 
680E-9 2.28864 0.07802 
681E-9 2.28015 0.07256 
682E-9 2.27176 0.06735 
683E-9 2.26352 0.06251 
684E-9 2.25549 0.05814 
685E-9 2.24758 0.05398 
686E-9 2.23988 0.05021 
687E-9 2.23238 0.04674 
688E-9 2.22499 0.04345 
689E-9 2.21789 0.04053 
690E-9 2.21093 0.03779 
691E-9 2.20413 0.03523 
692E-9 2.19759 0.03296 
693E-9 2.19118 0.0308 
694E-9 2.18497 0.02884 
695E-9 2.17896 0.02704 
696E-9 2.17307 0.02535 
697E-9 2.16742 0.02383 
698E-9 2.16191 0.02242 
699E-9 2.15652 0.02108 
700E-9 2.15137 0.0199 
701E-9 2.14632 0.01878 
702E-9 2.14141 0.01774 
703E-9 2.13669 0.0168 
704E-9 2.13205 0.01589 
705E-9 2.12759 0.01508 
706E-9 2.12325 0.01431 
707E-9 2.11899 0.01358 
708E-9 2.11491 0.01292 
709E-9 2.11091 0.0123 
710E-9 2.10701 0.0117 
711E-9 2.10325 0.01116 
712E-9 2.09955 0.01064 
713E-9 2.09597 0.01015 
714E-9 2.09248 0.0097 
715E-9 2.08906 0.00926 
716E-9 2.08575 0.00886 
717E-9 2.08251 0.00847 
718E-9 2.07934 0.0081 
719E-9 2.07627 0.00775 
720E-9 2.07325 0.00742 
721E-9 2.07031 0.0071 
722E-9 2.06745 0.00681 
723E-9 2.06462 0.00652 
724E-9 2.06188 0.00625 
725E-9 2.0592 0.00599 
726E-9 2.05656 0.00574 
727E-9 2.054 0.0055 
728E-9 2.05148 0.00527 
729E-9 2.04901 0.00505 
730E-9 2.0466 0.00485 
731E-9 2.04423 0.00465 
732E-9 2.04191 0.00445 
733E-9 2.03964 0.00427 
734E-9 2.0374 0.00409 
735E-9 2.03522 0.00393 
736E-9 2.03308 0.00377 
737E-9 2.03097 0.00361 
738E-9 2.02891 0.00346 
739E-9 2.02689 0.00332 
740E-9 2.0249 0.00318 
741E-9 2.02295 0.00305 
742E-9 2.02102 0.00292 
743E-9 2.01915 0.0028 
744E-9 2.0173 0.00269 
745E-9 2.01547 0.00258 
746E-9 2.0137 0.00247 
747E-9 2.01194 0.00237 
748E-9 2.01021 0.00227 
749E-9 2.00853 0.00217 
750E-9 2.00686 0.00208 
751E-9 2.00522 0.002 
752E-9 2.00361 0.00191 
753E-9 2.00202 0.00183 
754E-9 2.00047 0.00176 
755E-9 1.99893 0.00168 
756E-9 1.99742 0.00161 
757E-9 1.99594 0.00155 
758E-9 1.99448 0.00148 
759E-9 1.99304 0.00142 
760E-9 1.99163 0.00136 
761E-9 1.99024 0.0013 
762E-9 1.98887 0.00125 
763E-9 1.98752 0.00119 
764E-9 1.98619 0.00114 
765E-9 1.98489 0.0011 
766E-9 1.9836 0.00105 
767E-9 1.98233 0.00101 
768E-9 1.98108 9.63019E-4 
769E-9 1.97985 9.21948E-4 
770E-9 1.97864 8.82755E-4 
771E-9 1.97744 8.45693E-4 
772E-9 1.97626 8.09835E-4 
773E-9 1.97511 7.75695E-4 
774E-9 1.97397 7.42847E-4 
775E-9 1.97284 7.11234E-4 
776E-9 1.97173 6.81382E-4 
777E-9 1.97064 6.52322E-4 
778E-9 1.96956 6.24498E-4 
779E-9 1.9685 5.98127E-4 
780E-9 1.96745 5.7255E-4 
781E-9 1.96642 5.48518E-4 
782E-9 1.9654 5.25249E-4 
783E-9 1.96439 5.02524E-4 
784E-9 1.96341 4.8165E-4 
785E-9 1.96243 4.61335E-4 
786E-9 1.96147 4.41725E-4 
787E-9 1.96052 4.23204E-4 
788E-9 1.95958 4.05213E-4 
789E-9 1.95866 3.88131E-4 
790E-9 1.95775 3.71934E-4 
791E-9 1.95685 3.56192E-4 
792E-9 1.95597 3.41005E-4 
793E-9 1.95509 3.26501E-4 
794E-9 1.95423 3.12579E-4 
795E-9 1.95338 2.99264E-4 
796E-9 1.95254 2.86453E-4 
797E-9 1.95171 2.74429E-4 
798E-9 1.95089 2.62908E-4 
799E-9 1.95009 2.51791E-4 
800E-9 1.94929 2.41664E-4 
