lambda n k
743E-9 0.0326 5.1401 
744E-9 0.0324 5.1479 
745E-9 0.0322 5.1557 
746E-9 0.032 5.1636 
747E-9 0.0318 5.1714 
748E-9 0.0316 5.1793 
749E-9 0.0314 5.1871 
750E-9 0.0312 5.1949 
751E-9 0.031 5.2028 
752E-9 0.0308 5.2106 
753E-9 0.0306 5.2184 
754E-9 0.0304 5.2263 
755E-9 0.0302 5.2341 
756E-9 0.03 5.242 
757E-9 0.0302 5.2494 
758E-9 0.0303 5.2568 
759E-9 0.0305 5.2642 
760E-9 0.0307 5.2716 
761E-9 0.0308 5.2791 
762E-9 0.031 5.2865 
763E-9 0.0311 5.2939 
764E-9 0.0313 5.3013 
765E-9 0.0314 5.3087 
766E-9 0.0316 5.3162 
767E-9 0.0317 5.3236 
768E-9 0.0319 5.331 
769E-9 0.032 5.3384 
770E-9 0.0322 5.3458 
771E-9 0.0323 5.3533 
772E-9 0.0325 5.3607 
773E-9 0.0326 5.3681 
774E-9 0.0328 5.3755 
775E-9 0.0329 5.3829 
776E-9 0.0331 5.3904 
777E-9 0.0333 5.3978 
778E-9 0.0334 5.4052 
779E-9 0.0336 5.4126 
780E-9 0.0337 5.42 
781E-9 0.0339 5.4275 
782E-9 0.034 5.4349 
783E-9 0.0342 5.4423 
784E-9 0.0343 5.4497 
785E-9 0.0345 5.4571 
786E-9 0.0346 5.4646 
787E-9 0.0348 5.472 
788E-9 0.0349 5.4794 
789E-9 0.0351 5.4868 
790E-9 0.0352 5.4942 
791E-9 0.0354 5.5017 
792E-9 0.0355 5.5091 
793E-9 0.0357 5.5165 
794E-9 0.0359 5.5239 
795E-9 0.036 5.5314 
796E-9 0.0362 5.5388 
797E-9 0.0363 5.5462 
798E-9 0.0365 5.5536 
799E-9 0.0366 5.561 
800E-9 0.0368 5.5685 
801E-9 0.0369 5.5759 
802E-9 0.0371 5.5833 
803E-9 0.0372 5.5907 
804E-9 0.0374 5.5981 
805E-9 0.0375 5.6056 
806E-9 0.0377 5.613 
807E-9 0.0378 5.6204 
808E-9 0.038 5.6278 
809E-9 0.0381 5.6352 
810E-9 0.0383 5.6427 
811E-9 0.0385 5.6501 
812E-9 0.0386 5.6575 
813E-9 0.0388 5.6649 
814E-9 0.0389 5.6723 
815E-9 0.0391 5.6798 
816E-9 0.0392 5.6872 
817E-9 0.0394 5.6946 
818E-9 0.0395 5.702 
819E-9 0.0397 5.7094 
820E-9 0.0398 5.7169 
821E-9 0.04 5.7243 
822E-9 0.04 5.7325 
823E-9 0.04 5.7408 
824E-9 0.04 5.749 
825E-9 0.04 5.7573 
826E-9 0.04 5.7656 
827E-9 0.04 5.7739 
828E-9 0.04 5.7822 
829E-9 0.04 5.7904 
830E-9 0.04 5.7987 
831E-9 0.04 5.807 
832E-9 0.04 5.8153 
833E-9 0.04 5.8236 
834E-9 0.04 5.8319 
835E-9 0.04 5.8401 
836E-9 0.04 5.8484 
837E-9 0.04 5.8567 
838E-9 0.04 5.865 
839E-9 0.04 5.8733 
840E-9 0.04 5.8815 
841E-9 0.04 5.8898 
842E-9 0.04 5.8981 
843E-9 0.04 5.9064 
844E-9 0.04 5.9147 
845E-9 0.04 5.9229 
846E-9 0.04 5.9312 
847E-9 0.04 5.9395 
848E-9 0.04 5.9478 
849E-9 0.04 5.9561 
850E-9 0.04 5.9643 
851E-9 0.04 5.9726 
852E-9 0.04 5.9809 
853E-9 0.04 5.9892 
854E-9 0.04 5.9975 
855E-9 0.04 6.0058 
856E-9 0.04 6.014 
857E-9 0.04 6.0223 
858E-9 0.04 6.0306 
859E-9 0.04 6.0389 
860E-9 0.04 6.0472 
861E-9 0.04 6.0554 
862E-9 0.04 6.0637 
863E-9 0.04 6.072 
864E-9 0.04 6.0803 
865E-9 0.04 6.0886 
866E-9 0.04 6.0968 
867E-9 0.04 6.1051 
868E-9 0.04 6.1134 
869E-9 0.04 6.1217 
870E-9 0.04 6.13 
871E-9 0.04 6.1383 
872E-9 0.04 6.1465 
873E-9 0.04 6.1548 
874E-9 0.04 6.1631 
875E-9 0.04 6.1714 
876E-9 0.04 6.1797 
877E-9 0.04 6.1879 
878E-9 0.04 6.1962 
879E-9 0.04 6.2045 
880E-9 0.04 6.2128 
881E-9 0.04 6.2211 
882E-9 0.04 6.2293 
883E-9 0.04 6.2376 
884E-9 0.04 6.2459 
885E-9 0.04 6.2542 
886E-9 0.04 6.2625 
887E-9 0.04 6.2708 
888E-9 0.04 6.279 
889E-9 0.04 6.2873 
890E-9 0.04 6.2956 
891E-9 0.04 6.3039 
892E-9 0.04 6.3121 
893E-9 0.04 6.3195 
894E-9 0.04 6.3269 
895E-9 0.04 6.3343 
896E-9 0.04 6.3417 
897E-9 0.04 6.3491 
898E-9 0.04 6.3565 
899E-9 0.04 6.3639 
900E-9 0.04 6.3713 
901E-9 0.04 6.3786 
902E-9 0.04 6.386 
903E-9 0.04 6.3934 
904E-9 0.04 6.4008 
905E-9 0.04 6.4082 
906E-9 0.04 6.4156 
907E-9 0.04 6.423 
908E-9 0.04 6.4304 
909E-9 0.04 6.4377 
910E-9 0.04 6.4451 
911E-9 0.04 6.4525 
912E-9 0.04 6.4599 
913E-9 0.04 6.4673 
914E-9 0.04 6.4747 
915E-9 0.04 6.4821 
916E-9 0.04 6.4895 
917E-9 0.04 6.4969 
918E-9 0.04 6.5042 
919E-9 0.04 6.5116 
920E-9 0.04 6.519 
921E-9 0.04 6.5264 
922E-9 0.04 6.5338 
923E-9 0.04 6.5412 
924E-9 0.04 6.5486 
925E-9 0.04 6.556 
926E-9 0.04 6.5633 
927E-9 0.04 6.5707 
928E-9 0.04 6.5781 
929E-9 0.04 6.5855 
930E-9 0.04 6.5929 
931E-9 0.04 6.6003 
932E-9 0.04 6.6077 
933E-9 0.04 6.6151 
934E-9 0.04 6.6225 
935E-9 0.04 6.6298 
936E-9 0.04 6.6372 
937E-9 0.04 6.6446 
938E-9 0.04 6.652 
939E-9 0.04 6.6594 
940E-9 0.04 6.6668 
941E-9 0.04 6.6742 
942E-9 0.04 6.6816 
943E-9 0.04 6.6889 
944E-9 0.04 6.6963 
945E-9 0.04 6.7037 
946E-9 0.04 6.7111 
947E-9 0.04 6.7185 
948E-9 0.04 6.7259 
949E-9 0.04 6.7333 
950E-9 0.04 6.7407 
951E-9 0.04 6.7481 
952E-9 0.04 6.7554 
