lambda n k
409E-9 1.646066 0.196515 
410E-9 1.643257 0.195617 
411E-9 1.640459 0.194746 
412E-9 1.637667 0.193885 
413E-9 1.634875 0.193022 
414E-9 1.632072 0.192143 
415E-9 1.629244 0.191237 
416E-9 1.62637 0.190293 
417E-9 1.62342 0.189315 
418E-9 1.620378 0.188317 
419E-9 1.617233 0.187315 
420E-9 1.613977 0.18632 
421E-9 1.610608 0.185348 
422E-9 1.60712 0.184409 
423E-9 1.603514 0.183516 
424E-9 1.599791 0.182681 
425E-9 1.595951 0.181915 
426E-9 1.591998 0.181229 
427E-9 1.587935 0.180634 
428E-9 1.583769 0.18014 
429E-9 1.579506 0.179757 
430E-9 1.575156 0.179495 
431E-9 1.570735 0.179361 
432E-9 1.566254 0.179352 
433E-9 1.561723 0.179467 
434E-9 1.557148 0.179702 
435E-9 1.552534 0.180055 
436E-9 1.547885 0.180524 
437E-9 1.543205 0.181106 
438E-9 1.538496 0.181799 
439E-9 1.533762 0.182601 
440E-9 1.529003 0.183511 
441E-9 1.52422 0.184527 
442E-9 1.519415 0.185647 
443E-9 1.514587 0.186869 
444E-9 1.509735 0.188192 
445E-9 1.504858 0.189615 
446E-9 1.499951 0.191137 
447E-9 1.495008 0.192762 
448E-9 1.490024 0.194498 
449E-9 1.485001 0.196355 
450E-9 1.47994 0.198339 
451E-9 1.474845 0.200458 
452E-9 1.469718 0.20272 
453E-9 1.464566 0.205132 
454E-9 1.459395 0.207701 
455E-9 1.454211 0.210433 
456E-9 1.449022 0.213335 
457E-9 1.443837 0.216414 
458E-9 1.438666 0.219674 
459E-9 1.433521 0.223122 
460E-9 1.428414 0.226762 
461E-9 1.423362 0.230599 
462E-9 1.41838 0.234636 
463E-9 1.413496 0.238874 
464E-9 1.408733 0.2433 
465E-9 1.40411 0.247895 
466E-9 1.399636 0.252642 
467E-9 1.39532 0.257524 
468E-9 1.391168 0.262523 
469E-9 1.387182 0.267623 
470E-9 1.383365 0.272809 
471E-9 1.379717 0.278063 
472E-9 1.376235 0.283371 
473E-9 1.372918 0.288718 
474E-9 1.369761 0.294091 
475E-9 1.366757 0.299474 
476E-9 1.363901 0.304856 
477E-9 1.361182 0.310224 
478E-9 1.358591 0.315566 
479E-9 1.356115 0.320871 
480E-9 1.353738 0.326131 
481E-9 1.351441 0.331336 
482E-9 1.349202 0.336493 
483E-9 1.347006 0.34161 
484E-9 1.344845 0.346695 
485E-9 1.342711 0.351755 
486E-9 1.340598 0.356798 
487E-9 1.3385 0.361829 
488E-9 1.336416 0.366855 
489E-9 1.334341 0.371884 
490E-9 1.332272 0.37692 
491E-9 1.330209 0.381969 
492E-9 1.32815 0.387037 
493E-9 1.326093 0.392129 
494E-9 1.324039 0.39725 
495E-9 1.321986 0.402406 
496E-9 1.319936 0.4076 
497E-9 1.317887 0.412839 
498E-9 1.31584 0.418126 
499E-9 1.313795 0.423466 
500E-9 1.31175 0.428864 
501E-9 1.309704 0.434327 
502E-9 1.307657 0.439867 
503E-9 1.305613 0.445493 
504E-9 1.303579 0.451215 
505E-9 1.301562 0.457042 
506E-9 1.299572 0.462981 
507E-9 1.297619 0.46904 
508E-9 1.295716 0.475222 
509E-9 1.293877 0.481534 
510E-9 1.292117 0.487978 
511E-9 1.290459 0.494554 
512E-9 1.288924 0.501249 
513E-9 1.287524 0.508047 
514E-9 1.286265 0.514933 
515E-9 1.285152 0.521894 
516E-9 1.284188 0.528917 
517E-9 1.283374 0.535989 
518E-9 1.28271 0.543099 
519E-9 1.282195 0.550237 
520E-9 1.281825 0.557391 
521E-9 1.281598 0.564554 
522E-9 1.281509 0.571715 
523E-9 1.281553 0.578869 
524E-9 1.281725 0.586009 
525E-9 1.282019 0.59313 
526E-9 1.282432 0.600226 
527E-9 1.282957 0.607292 
528E-9 1.283588 0.614324 
529E-9 1.284317 0.621317 
530E-9 1.285139 0.628269 
531E-9 1.286045 0.635177 
532E-9 1.287025 0.642038 
533E-9 1.288068 0.648855 
534E-9 1.289164 0.655633 
535E-9 1.290307 0.662381 
536E-9 1.291495 0.669106 
537E-9 1.292727 0.675814 
538E-9 1.294003 0.68251 
539E-9 1.295322 0.689198 
540E-9 1.296686 0.695885 
541E-9 1.298097 0.702573 
542E-9 1.299557 0.709265 
543E-9 1.301068 0.715965 
544E-9 1.302635 0.722675 
545E-9 1.304261 0.729395 
546E-9 1.30595 0.736125 
547E-9 1.307705 0.742864 
548E-9 1.309525 0.749609 
549E-9 1.311414 0.75636 
550E-9 1.313372 0.763116 
551E-9 1.3154 0.769877 
552E-9 1.317499 0.77664 
553E-9 1.31967 0.783406 
554E-9 1.321914 0.790174 
555E-9 1.324231 0.796941 
556E-9 1.326623 0.803709 
557E-9 1.329091 0.810474 
558E-9 1.331634 0.817237 
559E-9 1.334255 0.823995 
560E-9 1.336953 0.830748 
561E-9 1.339728 0.837493 
562E-9 1.342581 0.844231 
563E-9 1.345512 0.850958 
564E-9 1.348522 0.857676 
565E-9 1.351611 0.864381 
566E-9 1.354779 0.871073 
567E-9 1.358027 0.877751 
568E-9 1.361355 0.884413 
569E-9 1.364763 0.891057 
570E-9 1.368253 0.897683 
571E-9 1.371824 0.904289 
572E-9 1.375477 0.910872 
573E-9 1.379211 0.91743 
574E-9 1.383026 0.923962 
575E-9 1.386923 0.930466 
576E-9 1.390902 0.93694 
577E-9 1.394962 0.943383 
578E-9 1.399104 0.949792 
579E-9 1.403328 0.956167 
580E-9 1.407635 0.962504 
581E-9 1.412026 0.968801 
582E-9 1.416503 0.975056 
583E-9 1.42107 0.981264 
584E-9 1.42573 0.987414 
585E-9 1.430478 0.993495 
586E-9 1.43531 0.9995 
587E-9 1.440216 1.00542 
588E-9 1.44519 1.011249 
589E-9 1.450221 1.016983 
590E-9 1.455301 1.022617 
591E-9 1.460417 1.028148 
592E-9 1.46556 1.033576 
593E-9 1.470715 1.038898 
594E-9 1.475869 1.044115 
595E-9 1.481007 1.049229 
596E-9 1.486112 1.054244 
597E-9 1.49116 1.05917 
598E-9 1.496131 1.064031 
599E-9 1.501021 1.068853 
600E-9 1.50583 1.073659 
601E-9 1.510561 1.078468 
602E-9 1.51522 1.083297 
603E-9 1.519812 1.088162 
604E-9 1.524347 1.093077 
605E-9 1.528833 1.098055 
606E-9 1.53328 1.103108 
607E-9 1.537697 1.108245 
608E-9 1.542096 1.113476 
609E-9 1.546489 1.118809 
610E-9 1.550888 1.124252 
611E-9 1.555304 1.129812 
612E-9 1.559751 1.135493 
613E-9 1.564241 1.141302 
614E-9 1.568791 1.147243 
615E-9 1.573413 1.153318 
616E-9 1.578124 1.15953 
617E-9 1.58294 1.165881 
618E-9 1.587875 1.172369 
619E-9 1.592948 1.178996 
620E-9 1.598176 1.185758 
621E-9 1.603577 1.192654 
622E-9 1.609169 1.199677 
623E-9 1.614973 1.206824 
624E-9 1.62101 1.214086 
625E-9 1.627302 1.221455 
626E-9 1.633876 1.228918 
627E-9 1.640764 1.236458 
628E-9 1.647996 1.244037 
629E-9 1.655583 1.251609 
630E-9 1.663524 1.259137 
631E-9 1.671815 1.266587 
632E-9 1.680449 1.27393 
633E-9 1.689415 1.281139 
634E-9 1.698704 1.28819 
635E-9 1.708303 1.295059 
636E-9 1.718201 1.301728 
637E-9 1.728384 1.308179 
638E-9 1.738839 1.314392 
639E-9 1.749553 1.320354 
640E-9 1.760513 1.326049 
641E-9 1.771708 1.331464 
642E-9 1.783126 1.336585 
643E-9 1.794759 1.341397 
644E-9 1.806603 1.345878 
645E-9 1.81864 1.349998 
646E-9 1.830845 1.353733 
647E-9 1.84319 1.357061 
648E-9 1.855646 1.359965 
649E-9 1.86818 1.362433 
650E-9 1.880759 1.36445 
651E-9 1.893349 1.366009 
652E-9 1.905914 1.367102 
653E-9 1.918416 1.367724 
654E-9 1.930817 1.367872 
655E-9 1.943075 1.367545 
656E-9 1.955147 1.366744 
657E-9 1.966986 1.365475 
658E-9 1.978538 1.363744 
659E-9 1.989747 1.361565 
660E-9 2.000542 1.358956 
661E-9 2.010833 1.355969 
662E-9 2.020566 1.352704 
663E-9 2.029727 1.349249 
664E-9 2.038313 1.34568 
665E-9 2.046332 1.342065 
