lambda n k
499E-9 1.44484 0.07894 
500E-9 1.4422 0.0793 
501E-9 1.43952 0.0797 
502E-9 1.43682 0.08013 
503E-9 1.43408 0.08064 
504E-9 1.43132 0.0812 
505E-9 1.42854 0.08181 
506E-9 1.42573 0.08253 
507E-9 1.42291 0.0833 
508E-9 1.42007 0.08416 
509E-9 1.41722 0.08512 
510E-9 1.41436 0.08614 
511E-9 1.41149 0.08725 
512E-9 1.40862 0.08843 
513E-9 1.40574 0.08965 
514E-9 1.40287 0.09095 
515E-9 1.39999 0.09227 
516E-9 1.39712 0.09364 
517E-9 1.39423 0.09504 
518E-9 1.39135 0.09646 
519E-9 1.38844 0.09789 
520E-9 1.38552 0.09934 
521E-9 1.38259 0.10078 
522E-9 1.37962 0.10222 
523E-9 1.37664 0.10365 
524E-9 1.37362 0.10506 
525E-9 1.37056 0.10644 
526E-9 1.36747 0.1078 
527E-9 1.36434 0.10912 
528E-9 1.36116 0.11038 
529E-9 1.35794 0.11162 
530E-9 1.35465 0.11277 
531E-9 1.35132 0.11389 
532E-9 1.34793 0.11497 
533E-9 1.34446 0.116 
534E-9 1.34095 0.11703 
535E-9 1.33736 0.11804 
536E-9 1.33369 0.11907 
537E-9 1.32998 0.12012 
538E-9 1.32616 0.12121 
539E-9 1.32228 0.12235 
540E-9 1.31836 0.12353 
541E-9 1.31435 0.12481 
542E-9 1.31031 0.12616 
543E-9 1.30621 0.1276 
544E-9 1.30207 0.12918 
545E-9 1.29791 0.13083 
546E-9 1.29371 0.13266 
547E-9 1.28949 0.13462 
548E-9 1.28525 0.13669 
549E-9 1.28099 0.13901 
550E-9 1.27674 0.14145 
551E-9 1.27248 0.14407 
552E-9 1.26822 0.14695 
553E-9 1.26398 0.14996 
554E-9 1.25976 0.15325 
555E-9 1.25556 0.15675 
556E-9 1.25139 0.16038 
557E-9 1.24727 0.16432 
558E-9 1.24318 0.16836 
559E-9 1.23914 0.17256 
560E-9 1.23518 0.17694 
561E-9 1.23125 0.18141 
562E-9 1.22742 0.18602 
563E-9 1.22365 0.19074 
564E-9 1.21994 0.19551 
565E-9 1.21633 0.20039 
566E-9 1.21277 0.20531 
567E-9 1.20927 0.21028 
568E-9 1.20586 0.21527 
569E-9 1.2025 0.22028 
570E-9 1.19922 0.22529 
571E-9 1.196 0.23028 
572E-9 1.19283 0.23525 
573E-9 1.18976 0.24017 
574E-9 1.18673 0.24503 
575E-9 1.18375 0.24983 
576E-9 1.18085 0.25451 
577E-9 1.178 0.25913 
578E-9 1.1752 0.26362 
579E-9 1.17247 0.26796 
580E-9 1.16977 0.27222 
581E-9 1.16715 0.27629 
582E-9 1.16456 0.28029 
583E-9 1.16201 0.28422 
584E-9 1.15953 0.28805 
585E-9 1.15707 0.29188 
586E-9 1.15466 0.29567 
587E-9 1.15229 0.29949 
588E-9 1.14994 0.30333 
589E-9 1.14765 0.30723 
590E-9 1.14542 0.31122 
591E-9 1.14323 0.31525 
592E-9 1.1412 0.31948 
593E-9 1.13926 0.3238 
594E-9 1.13743 0.32826 
595E-9 1.13581 0.33297 
596E-9 1.13431 0.3378 
597E-9 1.13304 0.3429 
598E-9 1.13199 0.34824 
599E-9 1.13109 0.35375 
600E-9 1.13056 0.35967 
601E-9 1.13022 0.36582 
602E-9 1.13013 0.37223 
603E-9 1.13044 0.37909 
604E-9 1.13095 0.38618 
605E-9 1.13184 0.3937 
606E-9 1.1331 0.40162 
607E-9 1.13458 0.40981 
608E-9 1.13659 0.4186 
609E-9 1.1389 0.42769 
610E-9 1.14152 0.43712 
611E-9 1.1447 0.44704 
612E-9 1.14815 0.45716 
613E-9 1.15204 0.4676 
614E-9 1.15641 0.47831 
615E-9 1.16106 0.48917 
616E-9 1.16629 0.50028 
617E-9 1.1719 0.51149 
618E-9 1.17781 0.5228 
619E-9 1.18433 0.53421 
620E-9 1.19107 0.54563 
621E-9 1.19815 0.55706 
622E-9 1.20558 0.56845 
623E-9 1.21319 0.57978 
624E-9 1.22109 0.591 
625E-9 1.22916 0.60207 
626E-9 1.23735 0.61305 
627E-9 1.24575 0.62372 
628E-9 1.25421 0.63422 
629E-9 1.26275 0.64451 
630E-9 1.27136 0.65442 
631E-9 1.27998 0.66413 
632E-9 1.28861 0.67345 
633E-9 1.29721 0.68239 
634E-9 1.30579 0.69111 
635E-9 1.31429 0.69924 
636E-9 1.32271 0.70705 
637E-9 1.33106 0.71451 
638E-9 1.33925 0.72136 
639E-9 1.34734 0.7279 
640E-9 1.35528 0.73393 
641E-9 1.36303 0.7395 
642E-9 1.37066 0.7448 
643E-9 1.37802 0.74961 
644E-9 1.38521 0.75418 
645E-9 1.39225 0.75853 
646E-9 1.39894 0.76253 
647E-9 1.40547 0.76642 
648E-9 1.41174 0.77012 
649E-9 1.4177 0.77368 
650E-9 1.42348 0.77717 
651E-9 1.42893 0.78056 
652E-9 1.43418 0.78393 
653E-9 1.4393 0.78727 
654E-9 1.44419 0.79064 
655E-9 1.44902 0.79404 
656E-9 1.45376 0.79749 
657E-9 1.45846 0.80106 
658E-9 1.46315 0.8047 
659E-9 1.46785 0.80849 
660E-9 1.47262 0.81244 
661E-9 1.47743 0.8165 
662E-9 1.4824 0.82083 
663E-9 1.48748 0.82532 
664E-9 1.49269 0.82999 
665E-9 1.49816 0.83499 
666E-9 1.50378 0.84017 
667E-9 1.50965 0.84563 
668E-9 1.51581 0.85142 
669E-9 1.52215 0.8574 
670E-9 1.52891 0.86382 
671E-9 1.53594 0.87051 
672E-9 1.54322 0.87745 
673E-9 1.55102 0.88491 
674E-9 1.55906 0.89261 
675E-9 1.56749 0.90067 
676E-9 1.57641 0.90911 
677E-9 1.58559 0.91772 
678E-9 1.59533 0.92663 
679E-9 1.60547 0.93569 
680E-9 1.61589 0.94486 
681E-9 1.62703 0.95418 
682E-9 1.63847 0.96351 
683E-9 1.65035 0.97287 
684E-9 1.66284 0.98218 
685E-9 1.67564 0.99144 
686E-9 1.68902 1.0006 
687E-9 1.70287 1.00959 
688E-9 1.71701 1.01849 
689E-9 1.73173 1.02707 
690E-9 1.74669 1.03546 
691E-9 1.76191 1.04364 
692E-9 1.77751 1.05139 
693E-9 1.79325 1.05891 
694E-9 1.80922 1.06605 
695E-9 1.82537 1.07274 
696E-9 1.84161 1.07916 
697E-9 1.85799 1.08499 
698E-9 1.87443 1.09041 
699E-9 1.89092 1.0955 
700E-9 1.90745 1.09983 
701E-9 1.92396 1.10381 
702E-9 1.94047 1.10726 
703E-9 1.95691 1.11003 
704E-9 1.97332 1.11242 
705E-9 1.98963 1.11409 
706E-9 2.00584 1.11518 
707E-9 2.02198 1.11587 
708E-9 2.03792 1.11564 
709E-9 2.05377 1.11497 
710E-9 2.06948 1.11375 
711E-9 2.08497 1.11169 
712E-9 2.10034 1.10922 
713E-9 2.1155 1.10602 
714E-9 2.13045 1.10219 
715E-9 2.14527 1.09798 
716E-9 2.15981 1.09302 
717E-9 2.17417 1.08768 
718E-9 2.18837 1.082 
719E-9 2.20225 1.07571 
720E-9 2.216 1.06919 
721E-9 2.22951 1.0623 
722E-9 2.24277 1.05504 
723E-9 2.25589 1.0476 
724E-9 2.26873 1.03981 
725E-9 2.28139 1.0318 
726E-9 2.29391 1.02365 
727E-9 2.30612 1.01519 
728E-9 2.31823 1.00662 
729E-9 2.33017 0.99789 
730E-9 2.34189 0.98897 
731E-9 2.35352 0.97997 
732E-9 2.36498 0.97081 
733E-9 2.37629 0.96154 
734E-9 2.38751 0.9522 
735E-9 2.39854 0.94272 
736E-9 2.40948 0.93317 
737E-9 2.42032 0.92355 
738E-9 2.43099 0.91381 
739E-9 2.44158 0.90403 
740E-9 2.45205 0.89417 
741E-9 2.46237 0.88422 
742E-9 2.47261 0.87423 
743E-9 2.48268 0.86414 
744E-9 2.49262 0.85399 
745E-9 2.50248 0.8438 
746E-9 2.5121 0.83349 
747E-9 2.52162 0.82313 
748E-9 2.53098 0.8127 
749E-9 2.54011 0.80217 
750E-9 2.54912 0.79159 
751E-9 2.55789 0.7809 
752E-9 2.56644 0.77012 
753E-9 2.57483 0.75928 
754E-9 2.58288 0.74829 
755E-9 2.59071 0.73722 
756E-9 2.59834 0.72607 
757E-9 2.60554 0.71475 
758E-9 2.61254 0.70336 
759E-9 2.6192 0.69185 
760E-9 2.62544 0.68023 
761E-9 2.63145 0.66853 
762E-9 2.63696 0.65671 
763E-9 2.64209 0.64481 
764E-9 2.64696 0.63285 
765E-9 2.65113 0.62076 
766E-9 2.65499 0.60862 
767E-9 2.65842 0.59642 
768E-9 2.66118 0.58413 
769E-9 2.6636 0.57181 
770E-9 2.66539 0.55942 
771E-9 2.66658 0.54699 
772E-9 2.66739 0.53453 
773E-9 2.66736 0.52203 
774E-9 2.66689 0.5095 
775E-9 2.66598 0.49697 
776E-9 2.66429 0.48441 
777E-9 2.66225 0.47186 
778E-9 2.6597 0.45931 
779E-9 2.65655 0.44678 
780E-9 2.6531 0.43426 
781E-9 2.64906 0.42178 
782E-9 2.64461 0.40934 
783E-9 2.63987 0.39693 
784E-9 2.6345 0.3846 
785E-9 2.62887 0.37233 
786E-9 2.6229 0.36012 
787E-9 2.61645 0.34803 
788E-9 2.60978 0.336 
789E-9 2.60273 0.32409 
790E-9 2.59534 0.31231 
791E-9 2.58775 0.30061 
792E-9 2.57978 0.28911 
793E-9 2.57159 0.27773 
794E-9 2.56321 0.26647 
795E-9 2.55448 0.25547 
796E-9 2.54562 0.2446 
797E-9 2.53655 0.23391 
798E-9 2.52726 0.22349 
799E-9 2.51785 0.21321 
800E-9 2.50826 0.20322 
