lambda n k
500E-9 2.31469 0.22657 
501E-9 2.31501 0.22247 
502E-9 2.31534 0.21836 
503E-9 2.31566 0.21426 
504E-9 2.31598 0.21016 
505E-9 2.31631 0.20606 
506E-9 2.31663 0.20195 
507E-9 2.31695 0.19785 
508E-9 2.31727 0.19375 
509E-9 2.3176 0.18964 
510E-9 2.31792 0.18554 
511E-9 2.31719 0.18147 
512E-9 2.31646 0.1774 
513E-9 2.31573 0.17332 
514E-9 2.315 0.16925 
515E-9 2.31427 0.16518 
516E-9 2.31353 0.16111 
517E-9 2.3128 0.15704 
518E-9 2.31207 0.15296 
519E-9 2.31134 0.14889 
520E-9 2.31061 0.14482 
521E-9 2.30893 0.1412 
522E-9 2.30724 0.13758 
523E-9 2.30556 0.13395 
524E-9 2.30388 0.13033 
525E-9 2.3022 0.12671 
526E-9 2.30051 0.12309 
527E-9 2.29883 0.11947 
528E-9 2.29715 0.11584 
529E-9 2.29546 0.11222 
530E-9 2.29378 0.1086 
531E-9 2.29143 0.10574 
532E-9 2.28908 0.10289 
533E-9 2.28672 0.10003 
534E-9 2.28437 0.09718 
535E-9 2.28202 0.09432 
536E-9 2.27967 0.09146 
537E-9 2.27732 0.08861 
538E-9 2.27496 0.08575 
539E-9 2.27261 0.0829 
540E-9 2.27026 0.08004 
541E-9 2.26761 0.07809 
542E-9 2.26496 0.07615 
543E-9 2.26231 0.0742 
544E-9 2.25966 0.07226 
545E-9 2.25702 0.07031 
546E-9 2.25437 0.06836 
547E-9 2.25172 0.06642 
548E-9 2.24907 0.06447 
549E-9 2.24642 0.06253 
550E-9 2.24377 0.06058 
551E-9 2.24119 0.05951 
552E-9 2.23861 0.05844 
553E-9 2.23603 0.05736 
554E-9 2.23345 0.05629 
555E-9 2.23087 0.05522 
556E-9 2.22828 0.05415 
557E-9 2.2257 0.05308 
558E-9 2.22312 0.052 
559E-9 2.22054 0.05093 
560E-9 2.21796 0.04986 
561E-9 2.21573 0.0495 
562E-9 2.21351 0.04914 
563E-9 2.21128 0.04878 
564E-9 2.20906 0.04842 
565E-9 2.20683 0.04807 
566E-9 2.2046 0.04771 
567E-9 2.20238 0.04735 
568E-9 2.20015 0.04699 
569E-9 2.19793 0.04663 
570E-9 2.1957 0.04627 
571E-9 2.19404 0.04641 
572E-9 2.19238 0.04654 
573E-9 2.19072 0.04668 
574E-9 2.18906 0.04682 
575E-9 2.1874 0.04696 
576E-9 2.18574 0.04709 
577E-9 2.18408 0.04723 
578E-9 2.18242 0.04737 
579E-9 2.18076 0.0475 
580E-9 2.1791 0.04764 
581E-9 2.17818 0.04782 
582E-9 2.17727 0.04801 
583E-9 2.17635 0.04819 
584E-9 2.17544 0.04837 
585E-9 2.17452 0.04856 
586E-9 2.1736 0.04874 
587E-9 2.17269 0.04892 
588E-9 2.17177 0.0491 
589E-9 2.17086 0.04929 
590E-9 2.16994 0.04947 
591E-9 2.16938 0.04936 
592E-9 2.16881 0.04925 
593E-9 2.16825 0.04914 
594E-9 2.16768 0.04903 
595E-9 2.16712 0.04893 
596E-9 2.16655 0.04882 
597E-9 2.16599 0.04871 
598E-9 2.16542 0.0486 
599E-9 2.16486 0.04849 
600E-9 2.16429 0.04838 
601E-9 2.16384 0.04803 
602E-9 2.16338 0.04767 
603E-9 2.16293 0.04732 
604E-9 2.16247 0.04696 
605E-9 2.16202 0.04661 
606E-9 2.16157 0.04626 
607E-9 2.16111 0.0459 
608E-9 2.16066 0.04555 
609E-9 2.1602 0.04519 
610E-9 2.15975 0.04484 
611E-9 2.15928 0.04432 
612E-9 2.15881 0.0438 
613E-9 2.15834 0.04327 
614E-9 2.15787 0.04275 
615E-9 2.15741 0.04223 
616E-9 2.15694 0.04171 
617E-9 2.15647 0.04119 
618E-9 2.156 0.04066 
619E-9 2.15553 0.04014 
620E-9 2.15506 0.03962 
621E-9 2.15452 0.03901 
622E-9 2.15398 0.0384 
623E-9 2.15343 0.03779 
624E-9 2.15289 0.03718 
625E-9 2.15235 0.03658 
626E-9 2.15181 0.03597 
627E-9 2.15127 0.03536 
628E-9 2.15072 0.03475 
629E-9 2.15018 0.03414 
630E-9 2.14964 0.03353 
631E-9 2.14901 0.03291 
632E-9 2.14838 0.03229 
633E-9 2.14775 0.03166 
634E-9 2.14712 0.03104 
635E-9 2.14649 0.03042 
636E-9 2.14585 0.0298 
637E-9 2.14522 0.02918 
638E-9 2.14459 0.02855 
639E-9 2.14396 0.02793 
640E-9 2.14333 0.02731 
641E-9 2.14262 0.02673 
642E-9 2.14192 0.02614 
643E-9 2.14121 0.02556 
644E-9 2.14051 0.02497 
645E-9 2.1398 0.02439 
646E-9 2.13909 0.02381 
647E-9 2.13839 0.02322 
648E-9 2.13768 0.02264 
649E-9 2.13698 0.02205 
650E-9 2.13627 0.02147 
651E-9 2.13551 0.02096 
652E-9 2.13476 0.02045 
653E-9 2.134 0.01994 
654E-9 2.13324 0.01943 
655E-9 2.13249 0.01892 
656E-9 2.13173 0.0184 
657E-9 2.13097 0.01789 
658E-9 2.13021 0.01738 
659E-9 2.12946 0.01687 
660E-9 2.1287 0.01636 
661E-9 2.12792 0.01594 
662E-9 2.12715 0.01551 
663E-9 2.12637 0.01509 
664E-9 2.1256 0.01466 
665E-9 2.12482 0.01424 
666E-9 2.12404 0.01382 
667E-9 2.12327 0.01339 
668E-9 2.12249 0.01297 
669E-9 2.12172 0.01254 
670E-9 2.12094 0.01212 
671E-9 2.12017 0.01178 
672E-9 2.1194 0.01145 
673E-9 2.11863 0.01111 
674E-9 2.11786 0.01077 
675E-9 2.11709 0.01044 
676E-9 2.11631 0.0101 
677E-9 2.11554 0.00976 
678E-9 2.11477 0.00942 
679E-9 2.114 0.00909 
680E-9 2.11323 0.00875 
681E-9 2.11249 0.00849 
682E-9 2.11174 0.00823 
683E-9 2.111 0.00798 
684E-9 2.11025 0.00772 
685E-9 2.10951 0.00746 
686E-9 2.10876 0.0072 
687E-9 2.10802 0.00694 
688E-9 2.10727 0.00669 
689E-9 2.10653 0.00643 
690E-9 2.10578 0.00617 
691E-9 2.10508 0.00598 
692E-9 2.10437 0.00579 
693E-9 2.10367 0.0056 
694E-9 2.10296 0.00541 
695E-9 2.10226 0.00522 
696E-9 2.10155 0.00502 
697E-9 2.10085 0.00483 
698E-9 2.10014 0.00464 
699E-9 2.09944 0.00445 
700E-9 2.09873 0.00426 
701E-9 2.09807 0.00412 
702E-9 2.09741 0.00399 
703E-9 2.09675 0.00385 
704E-9 2.09609 0.00371 
705E-9 2.09544 0.00358 
706E-9 2.09478 0.00344 
707E-9 2.09412 0.0033 
708E-9 2.09346 0.00316 
709E-9 2.0928 0.00303 
710E-9 2.09214 0.00289 
711E-9 2.09153 0.00279 
712E-9 2.09092 0.0027 
713E-9 2.09031 0.0026 
714E-9 2.0897 0.0025 
715E-9 2.08909 0.00241 
716E-9 2.08848 0.00231 
717E-9 2.08787 0.00221 
718E-9 2.08726 0.00211 
719E-9 2.08665 0.00202 
720E-9 2.08604 0.00192 
721E-9 2.08548 0.00185 
722E-9 2.08491 0.00179 
723E-9 2.08435 0.00172 
724E-9 2.08379 0.00166 
725E-9 2.08323 0.00159 
726E-9 2.08266 0.00152 
727E-9 2.0821 0.00146 
728E-9 2.08154 0.00139 
729E-9 2.08097 0.00133 
730E-9 2.08041 0.00126 
731E-9 2.07989 0.00122 
