lambda n k
499E-9 1.49328 0.11602 
500E-9 1.49118 0.11817 
501E-9 1.48904 0.12042 
502E-9 1.48687 0.12272 
503E-9 1.48467 0.1251 
504E-9 1.48245 0.12751 
505E-9 1.48021 0.12995 
506E-9 1.47794 0.1324 
507E-9 1.47566 0.13485 
508E-9 1.47336 0.13729 
509E-9 1.47105 0.13969 
510E-9 1.46874 0.14206 
511E-9 1.46641 0.14436 
512E-9 1.46408 0.1466 
513E-9 1.46175 0.14879 
514E-9 1.45941 0.15082 
515E-9 1.45707 0.15279 
516E-9 1.45472 0.15465 
517E-9 1.45239 0.15635 
518E-9 1.45004 0.15797 
519E-9 1.4477 0.15948 
520E-9 1.44534 0.16093 
521E-9 1.44297 0.16234 
522E-9 1.44058 0.16371 
523E-9 1.43817 0.1651 
524E-9 1.43573 0.1665 
525E-9 1.43326 0.16797 
526E-9 1.43077 0.16949 
527E-9 1.42823 0.1711 
528E-9 1.42565 0.17284 
529E-9 1.42305 0.17466 
530E-9 1.42038 0.1767 
531E-9 1.41768 0.17889 
532E-9 1.41493 0.18122 
533E-9 1.41212 0.18386 
534E-9 1.40927 0.18666 
535E-9 1.40637 0.18973 
536E-9 1.4034 0.19311 
537E-9 1.4004 0.19667 
538E-9 1.39733 0.20067 
539E-9 1.39421 0.20494 
540E-9 1.39105 0.20947 
541E-9 1.38783 0.21448 
542E-9 1.38459 0.21967 
543E-9 1.38132 0.22517 
544E-9 1.37805 0.23095 
545E-9 1.37478 0.23687 
546E-9 1.37153 0.24305 
547E-9 1.3683 0.24936 
548E-9 1.36508 0.25578 
549E-9 1.36193 0.26237 
550E-9 1.35881 0.269 
551E-9 1.35575 0.27569 
552E-9 1.35276 0.28242 
553E-9 1.34982 0.28914 
554E-9 1.34697 0.29584 
555E-9 1.34419 0.30249 
556E-9 1.34147 0.3091 
557E-9 1.33888 0.31555 
558E-9 1.33635 0.32192 
559E-9 1.33391 0.32816 
560E-9 1.33158 0.33417 
561E-9 1.32932 0.34006 
562E-9 1.32717 0.34569 
563E-9 1.32513 0.35108 
564E-9 1.32314 0.3563 
565E-9 1.3213 0.36112 
566E-9 1.31952 0.36576 
567E-9 1.31782 0.3702 
568E-9 1.31621 0.37442 
569E-9 1.31465 0.37857 
570E-9 1.31317 0.3826 
571E-9 1.31174 0.38661 
572E-9 1.31035 0.39061 
573E-9 1.30903 0.39467 
574E-9 1.30775 0.39882 
575E-9 1.30649 0.40305 
576E-9 1.3053 0.40752 
577E-9 1.30412 0.41213 
578E-9 1.30299 0.41699 
579E-9 1.3019 0.42218 
580E-9 1.30083 0.42756 
581E-9 1.29981 0.43342 
582E-9 1.29882 0.43961 
583E-9 1.29787 0.44609 
584E-9 1.29698 0.45323 
585E-9 1.29613 0.46069 
586E-9 1.29533 0.46865 
587E-9 1.29461 0.47727 
588E-9 1.29394 0.48624 
589E-9 1.29337 0.49596 
590E-9 1.29289 0.50625 
591E-9 1.29247 0.51695 
592E-9 1.29224 0.52866 
593E-9 1.2921 0.54077 
594E-9 1.2921 0.55345 
595E-9 1.29236 0.56678 
596E-9 1.29277 0.58039 
597E-9 1.29348 0.59448 
598E-9 1.29446 0.60883 
599E-9 1.29563 0.62335 
600E-9 1.29727 0.63812 
601E-9 1.29914 0.65292 
602E-9 1.30129 0.66777 
603E-9 1.30389 0.68255 
604E-9 1.30672 0.69727 
605E-9 1.30994 0.71183 
606E-9 1.31352 0.72614 
607E-9 1.31733 0.7403 
608E-9 1.32162 0.75402 
609E-9 1.32617 0.76745 
