lambda n k
499E-9 1.82722 0.10019 
500E-9 1.82628 0.10108 
501E-9 1.82539 0.0999 
502E-9 1.82452 0.09849 
503E-9 1.82363 0.09569 
504E-9 1.82278 0.09495 
505E-9 1.82198 0.09514 
506E-9 1.82117 0.09348 
507E-9 1.82036 0.0925 
508E-9 1.81959 0.09571 
509E-9 1.81883 0.09613 
510E-9 1.8181 0.09398 
511E-9 1.81733 0.09229 
512E-9 1.81651 0.09388 
513E-9 1.81566 0.09453 
514E-9 1.81479 0.09189 
515E-9 1.81397 0.09042 
516E-9 1.81314 0.09248 
517E-9 1.81231 0.09029 
518E-9 1.8117 0.08572 
519E-9 1.81111 0.08922 
520E-9 1.81053 0.08843 
521E-9 1.80991 0.09028 
522E-9 1.80925 0.08854 
523E-9 1.80864 0.0899 
524E-9 1.80798 0.08671 
525E-9 1.80734 0.08688 
526E-9 1.80676 0.0856 
527E-9 1.80618 0.08673 
528E-9 1.80565 0.08786 
529E-9 1.80508 0.08415 
530E-9 1.80445 0.08965 
531E-9 1.80387 0.08446 
532E-9 1.80325 0.08584 
533E-9 1.80266 0.08454 
534E-9 1.80206 0.08347 
535E-9 1.80142 0.08142 
536E-9 1.80078 0.08698 
537E-9 1.80011 0.08099 
538E-9 1.79947 0.08632 
539E-9 1.79876 0.08574 
540E-9 1.79806 0.0802 
541E-9 1.79737 0.08333 
542E-9 1.79671 0.08174 
543E-9 1.7961 0.0809 
544E-9 1.79541 0.08179 
545E-9 1.79472 0.08394 
546E-9 1.79398 0.08184 
547E-9 1.79331 0.07798 
548E-9 1.79259 0.07461 
549E-9 1.79188 0.07751 
550E-9 1.79117 0.07513 
551E-9 1.79053 0.07628 
552E-9 1.78983 0.07844 
553E-9 1.7891 0.0725 
554E-9 1.78838 0.07441 
555E-9 1.78769 0.07632 
556E-9 1.78708 0.07417 
557E-9 1.78635 0.07532 
558E-9 1.78567 0.07622 
559E-9 1.78499 0.07431 
560E-9 1.7843 0.07316 
561E-9 1.78366 0.07226 
562E-9 1.78294 0.07239 
563E-9 1.78231 0.07123 
564E-9 1.78165 0.06981 
565E-9 1.78108 0.0733 
566E-9 1.78047 0.07394 
567E-9 1.77984 0.07122 
568E-9 1.77924 0.06874 
569E-9 1.77868 0.06938 
570E-9 1.7781 0.06637 
571E-9 1.77753 0.06962 
572E-9 1.77695 0.06686 
573E-9 1.77633 0.06908 
574E-9 1.7758 0.06973 
575E-9 1.77518 0.06642 
576E-9 1.7746 0.0668 
577E-9 1.774 0.06771 
578E-9 1.77341 0.06571 
579E-9 1.77284 0.06264 
580E-9 1.7723 0.06195 
581E-9 1.7718 0.06365 
582E-9 1.77129 0.06189 
583E-9 1.77069 0.06387 
584E-9 1.77008 0.06666 
585E-9 1.76948 0.06275 
586E-9 1.76892 0.06447 
587E-9 1.76841 0.06485 
588E-9 1.76792 0.06469 
589E-9 1.76744 0.06561 
590E-9 1.76697 0.0641 
591E-9 1.76644 0.06529 
592E-9 1.76594 0.06676 
593E-9 1.76546 0.06116 
594E-9 1.765 0.0648 
595E-9 1.76449 0.063 
596E-9 1.76401 0.06557 
597E-9 1.76355 0.06349 
598E-9 1.76311 0.06414 
599E-9 1.76265 0.06123 
600E-9 1.76219 0.06023 
601E-9 1.76165 0.06309 
602E-9 1.76115 0.06347 
603E-9 1.76065 0.06413 
604E-9 1.76019 0.06174 
605E-9 1.75971 0.06268 
606E-9 1.75922 0.06528 
607E-9 1.75872 0.06121 
608E-9 1.75821 0.06605 
609E-9 1.75769 0.06532 
610E-9 1.7572 0.0618 
611E-9 1.7567 0.06302 
612E-9 1.75625 0.06537 
613E-9 1.7558 0.06154 
614E-9 1.75537 0.06192 
615E-9 1.75494 0.06146 
616E-9 1.75449 0.05817 
617E-9 1.75402 0.05685 
618E-9 1.75352 0.06232 
619E-9 1.75302 0.05874 
620E-9 1.75253 0.06167 
621E-9 1.75208 0.06006 
622E-9 1.75163 0.06415 
623E-9 1.75117 0.06311 
624E-9 1.75074 0.06322 
625E-9 1.75039 0.06102 
626E-9 1.75012 0.05883 
627E-9 1.7499 0.05518 
628E-9 1.74965 0.05901 
629E-9 1.74943 0.0568 
630E-9 1.74923 0.06094 
631E-9 1.74907 0.05987 
632E-9 1.74891 0.06084 
633E-9 1.74872 0.06384 
634E-9 1.7485 0.06481 
635E-9 1.74826 0.06258 
636E-9 1.748 0.06152 
637E-9 1.74781 0.06278 
638E-9 1.74769 0.05703 
639E-9 1.7475 0.05976 
640E-9 1.74733 0.06014 
641E-9 1.74711 0.06053 
642E-9 1.74695 0.06151 
643E-9 1.74681 0.06543 
644E-9 1.74664 0.0614 
645E-9 1.7465 0.06179 
646E-9 1.74634 0.061 
647E-9 1.74615 0.05991 
648E-9 1.74601 0.05703 
649E-9 1.7459 0.05504 
650E-9 1.74581 0.05274 
651E-9 1.7457 0.05372 
652E-9 1.7456 0.0538 
653E-9 1.74548 0.05747 
654E-9 1.74537 0.05576 
655E-9 1.74521 0.05465 
656E-9 1.74507 0.05864 
657E-9 1.74497 0.05511 
658E-9 1.74489 0.05429 
659E-9 1.74477 0.05166 
660E-9 1.74468 0.05355 
661E-9 1.74457 0.0503 
662E-9 1.74446 0.05159 
663E-9 1.7443 0.04589 
664E-9 1.74416 0.04444 
665E-9 1.74402 0.0503 
666E-9 1.74391 0.04854 
667E-9 1.74376 0.04647 
668E-9 1.74362 0.05267 
669E-9 1.74344 0.05244 
670E-9 1.74326 0.05774 
671E-9 1.74309 0.05383 
672E-9 1.74292 0.05699 
673E-9 1.74272 0.05707 
674E-9 1.74256 0.05252 
675E-9 1.7424 0.05508 
676E-9 1.74221 0.05113 
677E-9 1.74203 0.05648 
678E-9 1.74189 0.05377 
679E-9 1.74174 0.05042 
680E-9 1.74161 0.04925 
681E-9 1.74144 0.0462 
682E-9 1.74123 0.04877 
683E-9 1.74107 0.05448 
684E-9 1.74087 0.04985 
685E-9 1.74068 0.05181 
686E-9 1.74043 0.05252 
687E-9 1.74022 0.05322 
688E-9 1.74009 0.05015 
689E-9 1.74002 0.05148 
690E-9 1.73994 0.04618 
691E-9 1.73984 0.04688 
692E-9 1.73974 0.04917 
693E-9 1.73967 0.04956 
694E-9 1.73962 0.04804 
695E-9 1.73955 0.04683 
696E-9 1.73944 0.0485 
697E-9 1.73936 0.04601 
698E-9 1.73925 0.04767 
699E-9 1.73917 0.05063 
700E-9 1.73908 0.05166 
701E-9 1.73904 0.05238 
702E-9 1.73902 0.0473 
703E-9 1.73894 0.05156 
704E-9 1.73889 0.05422 
705E-9 1.7388 0.05623 
706E-9 1.73872 0.05534 
707E-9 1.7386 0.05185 
708E-9 1.73847 0.04673 
709E-9 1.73836 0.05103 
710E-9 1.73823 0.04849 
711E-9 1.73808 0.05247 
712E-9 1.73798 0.04798 
713E-9 1.7379 0.04739 
714E-9 1.73783 0.0468 
715E-9 1.73774 0.04556 
716E-9 1.73766 0.04431 
717E-9 1.73761 0.04437 
718E-9 1.73752 0.04575 
719E-9 1.73742 0.04911 
720E-9 1.73737 0.04555 
721E-9 1.73734 0.04495 
722E-9 1.73731 0.04501 
723E-9 1.73726 0.05004 
724E-9 1.73725 0.05078 
725E-9 1.73723 0.04819 
726E-9 1.73724 0.04559 
727E-9 1.73721 0.04866 
728E-9 1.73722 0.04505 
729E-9 1.73721 0.04445 
730E-9 1.73721 0.04819 
731E-9 1.73717 0.04591 
732E-9 1.73714 0.04731 
733E-9 1.73707 0.05309 
734E-9 1.73699 0.05114 
735E-9 1.7369 0.04986 
736E-9 1.7368 0.05162 
737E-9 1.73669 0.05473 
738E-9 1.7366 0.05142 
739E-9 1.73649 0.05149 
740E-9 1.7364 0.04986 
741E-9 1.73637 0.04925 
742E-9 1.7363 0.05034 
743E-9 1.73625 0.05007 
744E-9 1.73618 0.04877 
745E-9 1.73608 0.04815 
746E-9 1.73597 0.04548 
747E-9 1.7359 0.04417 
748E-9 1.73582 0.03977 
749E-9 1.73577 0.04017 
750E-9 1.73574 0.04057 
751E-9 1.73576 0.04166 
752E-9 1.73571 0.04343 
753E-9 1.73568 0.05005 
754E-9 1.73562 0.04562 
755E-9 1.73561 0.05088 
756E-9 1.73559 0.0506 
757E-9 1.73558 0.05691 
758E-9 1.73557 0.05768 
759E-9 1.7355 0.04975 
760E-9 1.73545 0.054 
761E-9 1.73543 0.05337 
762E-9 1.73537 0.05205 
763E-9 1.73534 0.05176 
764E-9 1.73532 0.05043 
765E-9 1.73532 0.04454 
766E-9 1.73529 0.04143 
767E-9 1.73528 0.05379 
768E-9 1.73531 0.0433 
769E-9 1.73529 0.04406 
770E-9 1.73528 0.04871 
771E-9 1.73524 0.04948 
772E-9 1.73524 0.04919 
773E-9 1.73523 0.04217 
774E-9 1.73518 0.04009 
775E-9 1.73512 0.04121 
776E-9 1.73512 0.05229 
777E-9 1.73513 0.0431 
778E-9 1.73516 0.04708 
779E-9 1.7352 0.04678 
780E-9 1.73524 0.04219 
781E-9 1.73528 0.04941 
782E-9 1.73528 0.04517 
783E-9 1.7353 0.0463 
784E-9 1.73535 0.046 
785E-9 1.73539 0.0475 
786E-9 1.73542 0.04288 
787E-9 1.73544 0.04221 
788E-9 1.73549 0.04551 
789E-9 1.73552 0.05244 
790E-9 1.73556 0.0536 
791E-9 1.73562 0.05294 
792E-9 1.73568 0.04938 
793E-9 1.73572 0.04762 
794E-9 1.73577 0.0444 
795E-9 1.73581 0.04337 
796E-9 1.73583 0.04123 
797E-9 1.73586 0.04019 
798E-9 1.73587 0.03475 
799E-9 1.7359 0.03699 
800E-9 1.73591 0.04071 
801E-9 1.73592 0.04663 
802E-9 1.73594 0.04228 
803E-9 1.73596 0.0519 
804E-9 1.73604 0.04791 
805E-9 1.73605 0.04428 
806E-9 1.73606 0.04471 
807E-9 1.7361 0.04883 
808E-9 1.73612 0.04519 
809E-9 1.73614 0.03746 
810E-9 1.73617 0.03973 
811E-9 1.73626 0.04684 
812E-9 1.73634 0.0469 
813E-9 1.73642 0.04658 
814E-9 1.73651 0.05299 
815E-9 1.73658 0.04745 
816E-9 1.73666 0.049 
817E-9 1.73676 0.05505 
818E-9 1.73682 0.05962 
819E-9 1.73689 0.05894 
820E-9 1.73694 0.05074 
821E-9 1.73704 0.04742 
822E-9 1.73709 0.05087 
823E-9 1.73714 0.04225 
824E-9 1.73719 0.04117 
825E-9 1.73724 0.04954 
826E-9 1.7373 0.04922 
827E-9 1.73736 0.04435 
828E-9 1.73742 0.04403 
829E-9 1.73744 0.04332 
830E-9 1.73749 0.04147 
831E-9 1.7376 0.04724 
832E-9 1.73765 0.04729 
833E-9 1.73771 0.04162 
834E-9 1.73778 0.04664 
835E-9 1.73783 0.05129 
836E-9 1.73791 0.05288 
837E-9 1.73798 0.04643 
838E-9 1.73802 0.03803 
839E-9 1.73804 0.04115 
840E-9 1.7381 0.04467 
841E-9 1.73817 0.03084 
842E-9 1.73825 0.0386 
843E-9 1.73835 0.04058 
844E-9 1.7384 0.0325 
845E-9 1.73846 0.03912 
846E-9 1.73851 0.04227 
847E-9 1.73858 0.04776 
848E-9 1.73868 0.0412 
849E-9 1.73876 0.04086 
850E-9 1.73884 0.03663 
851E-9 1.73893 0.04798 
852E-9 1.73901 0.04765 
853E-9 1.73907 0.04614 
854E-9 1.73914 0.04071 
855E-9 1.73918 0.04703 
856E-9 1.73917 0.04081 
857E-9 1.73917 0.03968 
858E-9 1.73921 0.03815 
859E-9 1.73928 0.03032 
860E-9 1.73935 0.04691 
861E-9 1.73938 0.03671 
862E-9 1.73937 0.03477 
863E-9 1.73936 0.04193 
864E-9 1.73935 0.03921 
865E-9 1.73931 0.04005 
866E-9 1.73925 0.04089 
867E-9 1.73917 0.04253 
868E-9 1.73912 0.04138 
869E-9 1.73903 0.04103 
870E-9 1.73898 0.04267 
871E-9 1.73895 0.04671 
872E-9 1.73887 0.04037 
873E-9 1.73882 0.04042 
874E-9 1.73876 0.04968 
875E-9 1.73872 0.04813 
876E-9 1.73866 0.051 
877E-9 1.73857 0.03739 
878E-9 1.73848 0.04186 
879E-9 1.7384 0.03908 
880E-9 1.73829 0.04357 
881E-9 1.73818 0.05129 
882E-9 1.73806 0.04528 
883E-9 1.73799 0.04817 
884E-9 1.73789 0.03647 
885E-9 1.73779 0.04097 
886E-9 1.73769 0.04549 
887E-9 1.73768 0.03781 
888E-9 1.73758 0.03419 
889E-9 1.73755 0.04197 
890E-9 1.7375 0.03917 
891E-9 1.73748 0.02777 
892E-9 1.73748 0.03516 
893E-9 1.73747 0.0352 
894E-9 1.73754 0.03729 
895E-9 1.73759 0.04431 
896E-9 1.73761 0.03491 
897E-9 1.73775 0.04276 
898E-9 1.73788 0.03622 
899E-9 1.73801 0.03956 
900E-9 1.73813 0.0524 
