lambda n k
409E-9 1.501924 0.434512 
410E-9 1.500344 0.438526 
411E-9 1.498935 0.442632 
412E-9 1.497699 0.446813 
413E-9 1.496634 0.451054 
414E-9 1.495739 0.455338 
415E-9 1.495011 0.459652 
416E-9 1.494444 0.463981 
417E-9 1.494033 0.468312 
418E-9 1.49377 0.472632 
419E-9 1.493646 0.476931 
420E-9 1.493652 0.481199 
421E-9 1.493776 0.485428 
422E-9 1.494008 0.48961 
423E-9 1.494336 0.493741 
424E-9 1.494749 0.497815 
425E-9 1.495234 0.501832 
426E-9 1.49578 0.505789 
427E-9 1.496374 0.509687 
428E-9 1.497005 0.513527 
429E-9 1.497663 0.517314 
430E-9 1.498338 0.52105 
431E-9 1.499018 0.524741 
432E-9 1.499697 0.528395 
433E-9 1.500366 0.532017 
434E-9 1.501018 0.535616 
435E-9 1.501648 0.539201 
436E-9 1.502251 0.542781 
437E-9 1.502824 0.546366 
438E-9 1.503365 0.549966 
439E-9 1.503873 0.553591 
440E-9 1.504347 0.557251 
441E-9 1.50479 0.560957 
442E-9 1.505204 0.564717 
443E-9 1.505593 0.568543 
444E-9 1.505961 0.572442 
445E-9 1.506315 0.576424 
446E-9 1.506661 0.580496 
447E-9 1.507006 0.584665 
448E-9 1.507359 0.588938 
449E-9 1.507729 0.593319 
450E-9 1.508126 0.597813 
451E-9 1.508559 0.602424 
452E-9 1.509039 0.607153 
453E-9 1.509577 0.612002 
454E-9 1.510182 0.616971 
455E-9 1.510866 0.622059 
456E-9 1.511638 0.627263 
457E-9 1.512509 0.632581 
458E-9 1.513489 0.638008 
459E-9 1.514587 0.643539 
460E-9 1.515811 0.649168 
461E-9 1.517169 0.654889 
462E-9 1.518668 0.660694 
463E-9 1.520315 0.666574 
464E-9 1.522114 0.672522 
465E-9 1.52407 0.678528 
466E-9 1.526185 0.684583 
467E-9 1.528463 0.690678 
468E-9 1.530905 0.696803 
469E-9 1.53351 0.70295 
470E-9 1.536278 0.70911 
471E-9 1.539207 0.715274 
472E-9 1.542295 0.721434 
473E-9 1.545537 0.727582 
474E-9 1.548931 0.733713 
475E-9 1.552471 0.739821 
476E-9 1.556152 0.745899 
477E-9 1.559968 0.751945 
478E-9 1.563914 0.757955 
479E-9 1.567984 0.763927 
480E-9 1.572171 0.769861 
481E-9 1.57647 0.775755 
482E-9 1.580875 0.781612 
483E-9 1.585382 0.787433 
484E-9 1.589985 0.793221 
485E-9 1.594682 0.79898 
486E-9 1.599469 0.804714 
487E-9 1.604344 0.810429 
488E-9 1.609307 0.81613 
489E-9 1.614358 0.821822 
490E-9 1.619498 0.827514 
491E-9 1.62473 0.83321 
492E-9 1.630059 0.838916 
493E-9 1.635489 0.84464 
494E-9 1.641029 0.850386 
495E-9 1.646685 0.856158 
496E-9 1.652467 0.861961 
497E-9 1.658386 0.867797 
498E-9 1.664453 0.873669 
499E-9 1.670681 0.879575 
500E-9 1.677083 0.885515 
501E-9 1.683672 0.891485 
502E-9 1.690463 0.89748 
503E-9 1.69747 0.903494 
504E-9 1.704707 0.909517 
505E-9 1.712187 0.915539 
506E-9 1.719924 0.921547 
507E-9 1.727929 0.927525 
508E-9 1.736215 0.933457 
509E-9 1.744789 0.939325 
510E-9 1.753661 0.945108 
511E-9 1.762835 0.950785 
512E-9 1.772316 0.956333 
513E-9 1.782105 0.961727 
514E-9 1.792201 0.966943 
515E-9 1.8026 0.971956 
516E-9 1.813296 0.976741 
517E-9 1.82428 0.981271 
518E-9 1.835539 0.985523 
519E-9 1.847058 0.989472 
520E-9 1.858821 0.993096 
521E-9 1.870805 0.996373 
522E-9 1.882989 0.999284 
523E-9 1.895347 1.001811 
524E-9 1.90785 1.00394 
525E-9 1.92047 1.005658 
526E-9 1.933175 1.006958 
527E-9 1.945932 1.007833 
528E-9 1.958707 1.008281 
529E-9 1.971467 1.008305 
530E-9 1.984177 1.007911 
531E-9 1.996801 1.007108 
532E-9 2.009308 1.005912 
533E-9 2.021665 1.004339 
534E-9 2.033842 1.002415 
535E-9 2.045812 1.000164 
536E-9 2.05755 0.997618 
537E-9 2.069035 0.99481 
538E-9 2.080251 0.991779 
539E-9 2.091187 0.988564 
540E-9 2.101836 0.985208 
541E-9 2.112198 0.981754 
542E-9 2.122279 0.978246 
543E-9 2.132091 0.974731 
544E-9 2.141654 0.971249 
545E-9 2.150994 0.967844 
546E-9 2.160143 0.964553 
547E-9 2.169141 0.96141 
548E-9 2.178033 0.958444 
549E-9 2.18687 0.955678 
550E-9 2.195708 0.953125 
551E-9 2.204605 0.950794 
552E-9 2.213624 0.948682 
553E-9 2.222825 0.946778 
554E-9 2.232272 0.945059 
555E-9 2.242026 0.943494 
556E-9 2.252141 0.942041 
557E-9 2.262671 0.940649 
558E-9 2.27366 0.939259 
