lambda n k
566E-9 1.44 0 
567E-9 1.44 0 
568E-9 1.44 0 
569E-9 1.44 0 
570E-9 1.44 0 
571E-9 1.44 0 
572E-9 1.44 0 
573E-9 1.44 0 
574E-9 1.44 0 
575E-9 1.44 0 
576E-9 1.44 0 
577E-9 1.44 0 
578E-9 1.44 0 
579E-9 1.44 0 
580E-9 1.44 0 
581E-9 1.44 0 
582E-9 1.44 0 
583E-9 1.44 0 
584E-9 1.44 0 
585E-9 1.44 0 
586E-9 1.44 0 
587E-9 1.44 0 
588E-9 1.44 0 
589E-9 1.44 0 
590E-9 1.44 0 
591E-9 1.44 0 
592E-9 1.44 0 
593E-9 1.44 0 
594E-9 1.44 0 
595E-9 1.44 0 
596E-9 1.44 0 
597E-9 1.44 0 
598E-9 1.44 0 
599E-9 1.44 0 
600E-9 1.44 0 
601E-9 1.44 0 
602E-9 1.44 0 
603E-9 1.44 0 
604E-9 1.44 0 
605E-9 1.44 0 
606E-9 1.44 0 
607E-9 1.44 0 
608E-9 1.44 0 
609E-9 1.44 0 
610E-9 1.44 0 
611E-9 1.44 0 
612E-9 1.44 0 
613E-9 1.44 0 
614E-9 1.44 0 
615E-9 1.44 0 
616E-9 1.44 0 
617E-9 1.44 0 
618E-9 1.44 0 
619E-9 1.44 0 
620E-9 1.44 0 
621E-9 1.44 0 
622E-9 1.44 0 
623E-9 1.44 0 
624E-9 1.44 0 
625E-9 1.44 0 
626E-9 1.44 0 
627E-9 1.44 0 
628E-9 1.44 0 
629E-9 1.44 0 
630E-9 1.44 0 
631E-9 1.44 0 
632E-9 1.44 0 
633E-9 1.44 0 
634E-9 1.44 0 
635E-9 1.44 0 
636E-9 1.44 0 
637E-9 1.44 0 
638E-9 1.44 0 
639E-9 1.44 0 
640E-9 1.44 0 
641E-9 1.44 0 
642E-9 1.44 0 
643E-9 1.44 0 
644E-9 1.44 0 
645E-9 1.44 0 
646E-9 1.43 0 
647E-9 1.43 0 
648E-9 1.43 0 
649E-9 1.43 0 
650E-9 1.43 0 
651E-9 1.43 0 
652E-9 1.43 0 
653E-9 1.43 0 
654E-9 1.43 0 
655E-9 1.43 0 
656E-9 1.43 0 
657E-9 1.43 0 
658E-9 1.43 0 
659E-9 1.43 0 
660E-9 1.43 0 
661E-9 1.43 0 
662E-9 1.43 0 
663E-9 1.43 0 
664E-9 1.43 0 
665E-9 1.43 0 
666E-9 1.43 0 
667E-9 1.43 0 
668E-9 1.43 0 
669E-9 1.43 0 
670E-9 1.43 0 
671E-9 1.43 0 
672E-9 1.43 0 
673E-9 1.43 0 
674E-9 1.43 0 
675E-9 1.43 0 
676E-9 1.43 0 
677E-9 1.43 0 
678E-9 1.43 0 
679E-9 1.43 0 
680E-9 1.43 0 
681E-9 1.43 0 
682E-9 1.43 0 
683E-9 1.43 0 
684E-9 1.43 0 
685E-9 1.43 0 
686E-9 1.43 0 
687E-9 1.43 0 
688E-9 1.43 0 
689E-9 1.43 0 
690E-9 1.43 0 
691E-9 1.43 0 
692E-9 1.43 0 
693E-9 1.43 0 
694E-9 1.43 0 
695E-9 1.43 0 
696E-9 1.43 0 
697E-9 1.43 0 
698E-9 1.43 0 
699E-9 1.43 0 
700E-9 1.43 0 
701E-9 1.43 0 
702E-9 1.43 0 
703E-9 1.43 0 
704E-9 1.43 0 
705E-9 1.43 0 
706E-9 1.43 0 
707E-9 1.43 0 
708E-9 1.43 0 
709E-9 1.43 0 
710E-9 1.43 0 
711E-9 1.43 0 
712E-9 1.43 0 
713E-9 1.43 0 
714E-9 1.43 0 
715E-9 1.43 0 
716E-9 1.43 0 
717E-9 1.43 0 
718E-9 1.43 0 
719E-9 1.43 0 
720E-9 1.43 0 
721E-9 1.43 0 
722E-9 1.43 0 
723E-9 1.43 0 
724E-9 1.43 0 
725E-9 1.43 0 
726E-9 1.43 0 
727E-9 1.43 0 
728E-9 1.43 0 
729E-9 1.43 0 
730E-9 1.43 0 
731E-9 1.43 0 
732E-9 1.43 0 
733E-9 1.43 0 
734E-9 1.43 0 
735E-9 1.43 0 
736E-9 1.43 0 
737E-9 1.43 0 
738E-9 1.43 0 
739E-9 1.43 0 
740E-9 1.43 0 
741E-9 1.43 0 
742E-9 1.43 0 
743E-9 1.43 0 
744E-9 1.43 0 
745E-9 1.43 0 
746E-9 1.43 0 
747E-9 1.43 0 
748E-9 1.43 0 
749E-9 1.43 0 
750E-9 1.43 0 
751E-9 1.43 0 
752E-9 1.43 0 
753E-9 1.43 0 
754E-9 1.43 0 
755E-9 1.43 0 
756E-9 1.43 0 
757E-9 1.43 0 
758E-9 1.43 0 
759E-9 1.43 0 
760E-9 1.43 0 
761E-9 1.43 0 
762E-9 1.43 0 
763E-9 1.435 0 
764E-9 1.44 0 
765E-9 1.44 0 
766E-9 1.44 0 
767E-9 1.44 0 
768E-9 1.44 0 
769E-9 1.44 0 
770E-9 1.44 0 
771E-9 1.44 0 
772E-9 1.44 0 
773E-9 1.44 0 
774E-9 1.44 0 
775E-9 1.44 0 
776E-9 1.44 0 
777E-9 1.44 0 
778E-9 1.44 0 
779E-9 1.44 0 
780E-9 1.44 0 
781E-9 1.44 0 
782E-9 1.44 0 
783E-9 1.44 0 
784E-9 1.44 0 
785E-9 1.44 0 
786E-9 1.44 0 
787E-9 1.44 0 
788E-9 1.44 0 
789E-9 1.45 0 
790E-9 1.45 0 
791E-9 1.45 0 
792E-9 1.45 0 
793E-9 1.45 0 
794E-9 1.45 0 
795E-9 1.45 0 
796E-9 1.45 0 
797E-9 1.45 0 
798E-9 1.45 0 
799E-9 1.45 0 
800E-9 1.45 0 
