lambda n k
500E-9 0.84924 1.89218 
501E-9 0.83414 1.90567 
502E-9 0.81904 1.91916 
503E-9 0.80394 1.93265 
504E-9 0.78884 1.94614 
505E-9 0.77373 1.95963 
506E-9 0.75863 1.97312 
507E-9 0.74353 1.98661 
508E-9 0.72843 2.0001 
509E-9 0.71333 2.01359 
510E-9 0.69823 2.02708 
511E-9 0.68552 2.04297 
512E-9 0.67282 2.05885 
513E-9 0.66011 2.07473 
514E-9 0.6474 2.09061 
515E-9 0.63469 2.10649 
516E-9 0.62198 2.12237 
517E-9 0.60928 2.13825 
518E-9 0.59657 2.15413 
519E-9 0.58386 2.17002 
520E-9 0.57115 2.1859 
521E-9 0.56159 2.2048 
522E-9 0.55203 2.22371 
523E-9 0.54247 2.24262 
524E-9 0.53291 2.26152 
525E-9 0.52335 2.28043 
526E-9 0.51379 2.29933 
527E-9 0.50423 2.31824 
528E-9 0.49467 2.33715 
529E-9 0.48511 2.35605 
530E-9 0.47555 2.37496 
531E-9 0.46779 2.39278 
532E-9 0.46003 2.41059 
533E-9 0.45226 2.42841 
534E-9 0.4445 2.44623 
535E-9 0.43674 2.46405 
536E-9 0.42897 2.48187 
537E-9 0.42121 2.49969 
538E-9 0.41345 2.5175 
539E-9 0.40568 2.53532 
540E-9 0.39792 2.55314 
541E-9 0.3937 2.56739 
542E-9 0.38948 2.58165 
543E-9 0.38526 2.5959 
544E-9 0.38104 2.61015 
545E-9 0.37682 2.6244 
546E-9 0.3726 2.63866 
547E-9 0.36837 2.65291 
548E-9 0.36415 2.66716 
549E-9 0.35993 2.68142 
550E-9 0.35571 2.69567 
551E-9 0.35198 2.70932 
552E-9 0.34825 2.72298 
553E-9 0.34452 2.73663 
554E-9 0.34079 2.75028 
555E-9 0.33706 2.76394 
556E-9 0.33334 2.77759 
557E-9 0.32961 2.79124 
558E-9 0.32588 2.8049 
559E-9 0.32215 2.81855 
560E-9 0.31842 2.83221 
561E-9 0.31608 2.83898 
562E-9 0.31374 2.84575 
563E-9 0.31139 2.85252 
564E-9 0.30905 2.8593 
565E-9 0.30671 2.86607 
566E-9 0.30437 2.87284 
567E-9 0.30203 2.87962 
568E-9 0.29969 2.88639 
569E-9 0.29735 2.89316 
570E-9 0.29501 2.89994 
571E-9 0.29332 2.90303 
572E-9 0.29164 2.90613 
573E-9 0.28995 2.90923 
