lambda n k
499E-9 1.35363 0.27944 
500E-9 1.35439 0.28126 
501E-9 1.35523 0.28291 
502E-9 1.35609 0.28444 
503E-9 1.35704 0.2857 
504E-9 1.35803 0.28675 
505E-9 1.35904 0.28762 
506E-9 1.3601 0.28819 
507E-9 1.36117 0.28866 
508E-9 1.36224 0.289 
509E-9 1.3633 0.28922 
510E-9 1.36435 0.28941 
511E-9 1.36534 0.28954 
512E-9 1.36629 0.2897 
513E-9 1.36721 0.28986 
514E-9 1.36801 0.29013 
515E-9 1.36877 0.29045 
516E-9 1.36946 0.29086 
517E-9 1.37007 0.29133 
518E-9 1.37063 0.29185 
519E-9 1.37113 0.29242 
520E-9 1.3716 0.29301 
521E-9 1.37203 0.29361 
522E-9 1.37243 0.29422 
523E-9 1.37281 0.29482 
524E-9 1.37318 0.29541 
525E-9 1.37353 0.29595 
526E-9 1.37388 0.29647 
527E-9 1.37422 0.29693 
528E-9 1.37454 0.29731 
529E-9 1.37485 0.29766 
530E-9 1.37513 0.2979 
531E-9 1.37538 0.29807 
532E-9 1.3756 0.29816 
533E-9 1.37575 0.2981 
534E-9 1.37588 0.29798 
535E-9 1.37597 0.29772 
536E-9 1.37598 0.29733 
537E-9 1.37596 0.29685 
538E-9 1.37586 0.29621 
539E-9 1.37571 0.29551 
540E-9 1.37551 0.29475 
541E-9 1.37525 0.29394 
542E-9 1.37496 0.29312 
543E-9 1.37462 0.2923 
544E-9 1.37422 0.29154 
545E-9 1.3738 0.29081 
546E-9 1.37332 0.29019 
547E-9 1.37281 0.28967 
548E-9 1.37227 0.28923 
549E-9 1.37168 0.289 
550E-9 1.37107 0.28887 
551E-9 1.37041 0.28885 
552E-9 1.36971 0.28896 
553E-9 1.36898 0.28912 
554E-9 1.36819 0.28936 
555E-9 1.36735 0.28964 
556E-9 1.36649 0.28994 
557E-9 1.36554 0.29025 
558E-9 1.36456 0.29056 
559E-9 1.36353 0.29084 
560E-9 1.36241 0.29106 
561E-9 1.36126 0.29126 
562E-9 1.36004 0.29138 
563E-9 1.35875 0.29146 
564E-9 1.35743 0.29152 
565E-9 1.35603 0.29158 
566E-9 1.35459 0.29166 
567E-9 1.35312 0.29176 
568E-9 1.35158 0.29193 
569E-9 1.35001 0.29216 
570E-9 1.3484 0.2925 
571E-9 1.34675 0.29296 
572E-9 1.34507 0.29349 
573E-9 1.34335 0.29425 
574E-9 1.34161 0.29513 
575E-9 1.33984 0.29614 
576E-9 1.33807 0.29739 
577E-9 1.33631 0.29874 
578E-9 1.33456 0.30025 
579E-9 1.33285 0.3019 
580E-9 1.33118 0.30364 
581E-9 1.32958 0.30553 
582E-9 1.32805 0.30751 
583E-9 1.32659 0.30957 
584E-9 1.32527 0.31174 
585E-9 1.32403 0.31396 
586E-9 1.32291 0.31625 
587E-9 1.32196 0.3186 
588E-9 1.3211 0.32098 
589E-9 1.32042 0.32342 
590E-9 1.31984 0.3259 
591E-9 1.31932 0.32842 
592E-9 1.31892 0.33102 
593E-9 1.31853 0.33366 
594E-9 1.31817 0.33635 
595E-9 1.31781 0.33915 
596E-9 1.31743 0.34199 
597E-9 1.31701 0.34492 
598E-9 1.31652 0.34793 
599E-9 1.31599 0.35101 
600E-9 1.31531 0.35421 
601E-9 1.31454 0.35749 
602E-9 1.31366 0.36086 
603E-9 1.3126 0.36437 
604E-9 1.31148 0.36795 
605E-9 1.31026 0.37166 
606E-9 1.30899 0.37547 
607E-9 1.30771 0.37935 
608E-9 1.30646 0.38338 
609E-9 1.30525 0.38749 
610E-9 1.30408 0.39168 
611E-9 1.30307 0.396 
612E-9 1.30214 0.40039 
613E-9 1.30138 0.40487 
614E-9 1.30084 0.40945 
615E-9 1.30043 0.41409 
616E-9 1.30033 0.41884 
617E-9 1.30045 0.42364 
618E-9 1.30078 0.42849 
619E-9 1.30147 0.43342 
620E-9 1.30231 0.4384 
621E-9 1.30337 0.44342 
622E-9 1.30465 0.44848 
623E-9 1.30604 0.45356 
624E-9 1.30763 0.45868 
625E-9 1.30934 0.4638 
626E-9 1.31113 0.46894 
627E-9 1.31305 0.47408 
628E-9 1.31502 0.47923 
629E-9 1.31706 0.48437 
630E-9 1.31913 0.4895 
