lambda n k
500E-9 1.75638 1.26027 
501E-9 1.75596 1.2602 
502E-9 1.75554 1.26013 
503E-9 1.75512 1.26006 
504E-9 1.7547 1.25999 
505E-9 1.75427 1.25992 
506E-9 1.75385 1.25985 
507E-9 1.75343 1.25978 
508E-9 1.75301 1.25971 
509E-9 1.75259 1.25964 
510E-9 1.75217 1.25956 
511E-9 1.75174 1.25949 
512E-9 1.75132 1.25942 
513E-9 1.7509 1.25935 
514E-9 1.75048 1.25928 
515E-9 1.75006 1.25921 
516E-9 1.74963 1.25914 
517E-9 1.74921 1.25907 
518E-9 1.74879 1.259 
519E-9 1.74837 1.25893 
520E-9 1.74795 1.25886 
521E-9 1.74753 1.25879 
522E-9 1.7471 1.25872 
523E-9 1.74668 1.25865 
524E-9 1.74626 1.25858 
525E-9 1.74584 1.25851 
526E-9 1.74542 1.25844 
527E-9 1.74506 1.25837 
528E-9 1.74471 1.2583 
529E-9 1.74436 1.25823 
530E-9 1.744 1.25816 
531E-9 1.74365 1.25809 
532E-9 1.7433 1.25802 
533E-9 1.74295 1.25795 
534E-9 1.7426 1.25788 
535E-9 1.74224 1.25781 
536E-9 1.74189 1.25774 
537E-9 1.74154 1.25767 
538E-9 1.74119 1.2576 
539E-9 1.74083 1.25753 
540E-9 1.74048 1.25746 
541E-9 1.74013 1.25738 
542E-9 1.73978 1.25731 
543E-9 1.73943 1.25724 
544E-9 1.73907 1.25717 
545E-9 1.73872 1.2571 
546E-9 1.73837 1.25703 
547E-9 1.73802 1.25696 
548E-9 1.73766 1.25689 
549E-9 1.73731 1.25682 
550E-9 1.73696 1.25675 
551E-9 1.73661 1.25668 
552E-9 1.73626 1.25661 
553E-9 1.7359 1.25654 
554E-9 1.73555 1.25647 
555E-9 1.7352 1.2564 
556E-9 1.73485 1.25633 
557E-9 1.7345 1.25626 
558E-9 1.73414 1.25619 
559E-9 1.73379 1.25612 
560E-9 1.73344 1.25605 
561E-9 1.73311 1.25598 
562E-9 1.73283 1.25591 
563E-9 1.73254 1.25584 
564E-9 1.73225 1.25577 
565E-9 1.73196 1.2557 
566E-9 1.73167 1.25563 
567E-9 1.73138 1.25561 
568E-9 1.73109 1.25559 
569E-9 1.73081 1.25557 
570E-9 1.73052 1.25554 
571E-9 1.73023 1.25552 
572E-9 1.72994 1.2555 
573E-9 1.72965 1.25548 
574E-9 1.72936 1.25546 
575E-9 1.72907 1.25544 
576E-9 1.72878 1.25542 
577E-9 1.7285 1.25539 
578E-9 1.72821 1.25537 
579E-9 1.72792 1.25535 
580E-9 1.72763 1.25533 
581E-9 1.72734 1.25531 
582E-9 1.72705 1.25529 
583E-9 1.72676 1.25527 
584E-9 1.72648 1.25524 
585E-9 1.72619 1.25522 
586E-9 1.7259 1.2552 
587E-9 1.72561 1.25518 
588E-9 1.72532 1.25516 
589E-9 1.72503 1.25514 
590E-9 1.72474 1.25512 
591E-9 1.72445 1.2551 
592E-9 1.72417 1.25507 
593E-9 1.72388 1.25505 
594E-9 1.72359 1.25503 
595E-9 1.72335 1.25501 
596E-9 1.72312 1.25499 
597E-9 1.7229 1.25497 
598E-9 1.72268 1.25495 
599E-9 1.72246 1.25492 
600E-9 1.72224 1.2549 
601E-9 1.72201 1.25488 
602E-9 1.72179 1.25486 
603E-9 1.72157 1.25484 
604E-9 1.72135 1.25482 
605E-9 1.72112 1.2548 
606E-9 1.7209 1.25478 
607E-9 1.72068 1.25475 
608E-9 1.72046 1.25473 
609E-9 1.72024 1.25471 
610E-9 1.72001 1.25469 
611E-9 1.71979 1.25467 
612E-9 1.71957 1.25465 
613E-9 1.71935 1.25463 
614E-9 1.71912 1.2546 
615E-9 1.7189 1.25458 
616E-9 1.71868 1.25456 
617E-9 1.71846 1.25454 
618E-9 1.71824 1.25452 
619E-9 1.71801 1.2545 
620E-9 1.71779 1.25448 
621E-9 1.71757 1.25445 
622E-9 1.71735 1.25443 
623E-9 1.71713 1.25441 
624E-9 1.7169 1.25439 
625E-9 1.71668 1.25437 
626E-9 1.71646 1.25435 
627E-9 1.71624 1.25433 
628E-9 1.71602 1.25431 
629E-9 1.71582 1.25428 
630E-9 1.71561 1.25426 
631E-9 1.7154 1.25424 
632E-9 1.71519 1.25422 
633E-9 1.71498 1.2542 
634E-9 1.71477 1.2542 
635E-9 1.71457 1.25422 
636E-9 1.71436 1.25423 
637E-9 1.71415 1.25425 
638E-9 1.71394 1.25427 
639E-9 1.71373 1.25428 
640E-9 1.71352 1.2543 
641E-9 1.71332 1.25432 
642E-9 1.71311 1.25433 
643E-9 1.7129 1.25435 
644E-9 1.71269 1.25437 
645E-9 1.71248 1.25438 
646E-9 1.71227 1.2544 
647E-9 1.71207 1.25442 
648E-9 1.71186 1.25443 
649E-9 1.71165 1.25445 
650E-9 1.71144 1.25447 
651E-9 1.71123 1.25448 
652E-9 1.71102 1.2545 
653E-9 1.71082 1.25452 
654E-9 1.71061 1.25453 
655E-9 1.7104 1.25455 
656E-9 1.71019 1.25457 
657E-9 1.70998 1.25458 
658E-9 1.70978 1.2546 
659E-9 1.70957 1.25462 
660E-9 1.70936 1.25463 
661E-9 1.70915 1.25465 
662E-9 1.70894 1.25467 
663E-9 1.70876 1.25468 
664E-9 1.70861 1.2547 
665E-9 1.70845 1.25472 
666E-9 1.7083 1.25473 
667E-9 1.70815 1.25475 
668E-9 1.708 1.25477 
669E-9 1.70784 1.25478 
670E-9 1.70769 1.2548 
671E-9 1.70754 1.25482 
672E-9 1.70739 1.25483 
673E-9 1.70723 1.25485 
674E-9 1.70708 1.25487 
675E-9 1.70693 1.25488 
676E-9 1.70678 1.2549 
677E-9 1.70662 1.25492 
678E-9 1.70647 1.25493 
679E-9 1.70632 1.25495 
680E-9 1.70616 1.25497 
681E-9 1.70601 1.25498 
682E-9 1.70586 1.255 
683E-9 1.70571 1.25502 
684E-9 1.70555 1.25503 
685E-9 1.7054 1.25505 
686E-9 1.70525 1.25507 
687E-9 1.7051 1.25508 
688E-9 1.70494 1.2551 
689E-9 1.70479 1.25512 
690E-9 1.70464 1.25513 
691E-9 1.70449 1.25515 
692E-9 1.70433 1.25517 
693E-9 1.70418 1.25518 
694E-9 1.70403 1.25518 
695E-9 1.70389 1.25516 
696E-9 1.70378 1.25514 
697E-9 1.70367 1.25512 
698E-9 1.70356 1.2551 
699E-9 1.70345 1.25508 
700E-9 1.70334 1.25506 
