lambda n k
500E-9 1.7241 0.03089 
501E-9 1.72333 0.03064 
502E-9 1.72259 0.0304 
503E-9 1.72185 0.03016 
504E-9 1.72113 0.02992 
505E-9 1.72041 0.02969 
506E-9 1.7197 0.02946 
507E-9 1.719 0.02923 
508E-9 1.7183 0.02902 
509E-9 1.71762 0.02879 
510E-9 1.71695 0.02858 
511E-9 1.71628 0.02838 
512E-9 1.71563 0.02817 
513E-9 1.71498 0.02796 
514E-9 1.71434 0.02776 
515E-9 1.7137 0.02757 
516E-9 1.71308 0.02738 
517E-9 1.71246 0.02718 
518E-9 1.71185 0.027 
519E-9 1.71124 0.02682 
520E-9 1.71064 0.02663 
521E-9 1.71006 0.02645 
522E-9 1.70948 0.02628 
523E-9 1.7089 0.02611 
524E-9 1.70833 0.02593 
525E-9 1.70776 0.02577 
526E-9 1.70721 0.0256 
527E-9 1.70666 0.02544 
528E-9 1.70612 0.02528 
529E-9 1.70557 0.02512 
530E-9 1.70504 0.02496 
531E-9 1.70452 0.02481 
532E-9 1.70399 0.02466 
533E-9 1.70347 0.02451 
534E-9 1.70296 0.02436 
535E-9 1.70246 0.02421 
536E-9 1.70196 0.02407 
537E-9 1.70147 0.02393 
538E-9 1.70098 0.02379 
539E-9 1.70049 0.02365 
540E-9 1.70002 0.02351 
541E-9 1.69954 0.02338 
542E-9 1.69907 0.02325 
543E-9 1.6986 0.02311 
544E-9 1.69814 0.02299 
545E-9 1.69769 0.02286 
546E-9 1.69724 0.02274 
547E-9 1.69679 0.02261 
548E-9 1.69635 0.02249 
549E-9 1.69591 0.02236 
550E-9 1.69548 0.02225 
551E-9 1.69505 0.02213 
552E-9 1.69463 0.02201 
553E-9 1.69421 0.0219 
554E-9 1.69378 0.02178 
555E-9 1.69337 0.02167 
556E-9 1.69296 0.02155 
557E-9 1.69256 0.02145 
558E-9 1.69215 0.02134 
559E-9 1.69176 0.02123 
560E-9 1.69136 0.02112 
561E-9 1.69097 0.02102 
562E-9 1.69058 0.02091 
563E-9 1.6902 0.02081 
564E-9 1.68982 0.02071 
565E-9 1.68944 0.02061 
566E-9 1.68907 0.02051 
567E-9 1.6887 0.02041 
568E-9 1.68833 0.02031 
569E-9 1.68797 0.02022 
570E-9 1.68761 0.02012 
571E-9 1.68725 0.02003 
572E-9 1.6869 0.01994 
573E-9 1.68655 0.01985 
574E-9 1.6862 0.01975 
575E-9 1.68586 0.01966 
576E-9 1.68552 0.01957 
577E-9 1.68518 0.01949 
578E-9 1.68484 0.0194 
579E-9 1.6845 0.01931 
580E-9 1.68417 0.01923 
581E-9 1.68385 0.01914 
582E-9 1.68352 0.01906 
583E-9 1.6832 0.01898 
584E-9 1.68288 0.01889 
585E-9 1.68256 0.01881 
586E-9 1.68225 0.01873 
587E-9 1.68194 0.01865 
588E-9 1.68163 0.01857 
589E-9 1.68132 0.0185 
590E-9 1.68102 0.01842 
591E-9 1.68072 0.01834 
592E-9 1.68041 0.01826 
593E-9 1.68012 0.01819 
594E-9 1.67983 0.01812 
595E-9 1.67953 0.01804 
596E-9 1.67924 0.01796 
597E-9 1.67896 0.01789 
598E-9 1.67867 0.01782 
599E-9 1.67839 0.01775 
600E-9 1.67811 0.01768 
601E-9 1.67783 0.01761 
602E-9 1.67755 0.01754 
603E-9 1.67727 0.01747 
604E-9 1.67701 0.0174 
605E-9 1.67673 0.01734 
606E-9 1.67647 0.01727 
607E-9 1.6762 0.01721 
608E-9 1.67593 0.01714 
609E-9 1.67567 0.01707 
610E-9 1.67542 0.01701 
611E-9 1.67515 0.01695 
612E-9 1.67489 0.01688 
613E-9 1.67465 0.01682 
614E-9 1.67439 0.01675 
615E-9 1.67414 0.0167 
616E-9 1.67389 0.01663 
617E-9 1.67364 0.01657 
618E-9 1.6734 0.01652 
619E-9 1.67315 0.01645 
620E-9 1.67291 0.01639 
621E-9 1.67267 0.01633 
622E-9 1.67244 0.01628 
623E-9 1.6722 0.01622 
624E-9 1.67196 0.01616 
625E-9 1.67172 0.0161 
626E-9 1.67149 0.01605 
627E-9 1.67127 0.01599 
628E-9 1.67104 0.01594 
629E-9 1.67081 0.01588 
630E-9 1.67059 0.01582 
631E-9 1.67036 0.01577 
632E-9 1.67014 0.01572 
633E-9 1.66992 0.01566 
634E-9 1.6697 0.01561 
635E-9 1.66948 0.01556 
636E-9 1.66926 0.01551 
637E-9 1.66905 0.01545 
638E-9 1.66884 0.0154 
639E-9 1.66863 0.01535 
640E-9 1.66842 0.0153 
641E-9 1.66821 0.01526 
642E-9 1.668 0.01521 
643E-9 1.66779 0.01516 
644E-9 1.66759 0.01511 
645E-9 1.66738 0.01506 
646E-9 1.66718 0.01501 
647E-9 1.66698 0.01496 
648E-9 1.66679 0.01492 
649E-9 1.66658 0.01487 
650E-9 1.66639 0.01482 
651E-9 1.6662 0.01477 
652E-9 1.666 0.01472 
653E-9 1.66581 0.01468 
654E-9 1.66561 0.01463 
655E-9 1.66542 0.01459 
656E-9 1.66523 0.01455 
657E-9 1.66505 0.0145 
658E-9 1.66486 0.01445 
659E-9 1.66467 0.01441 
660E-9 1.66449 0.01437 
661E-9 1.6643 0.01432 
662E-9 1.66413 0.01428 
663E-9 1.66394 0.01424 
664E-9 1.66376 0.0142 
665E-9 1.66358 0.01415 
666E-9 1.66341 0.01411 
667E-9 1.66323 0.01407 
668E-9 1.66305 0.01402 
669E-9 1.66288 0.01399 
670E-9 1.6627 0.01394 
671E-9 1.66254 0.01391 
672E-9 1.66236 0.01386 
673E-9 1.66219 0.01382 
674E-9 1.66202 0.01378 
675E-9 1.66186 0.01375 
676E-9 1.66169 0.01371 
677E-9 1.66153 0.01367 
678E-9 1.66136 0.01363 
679E-9 1.6612 0.01359 
680E-9 1.66103 0.01355 
681E-9 1.66087 0.01352 
682E-9 1.66071 0.01348 
683E-9 1.66054 0.01344 
684E-9 1.66039 0.0134 
685E-9 1.66023 0.01336 
686E-9 1.66007 0.01333 
687E-9 1.65992 0.01329 
688E-9 1.65976 0.01325 
689E-9 1.65961 0.01322 
690E-9 1.65945 0.01318 
691E-9 1.6593 0.01315 
692E-9 1.65914 0.01311 
693E-9 1.659 0.01308 
694E-9 1.65885 0.01304 
695E-9 1.65869 0.013 
696E-9 1.65855 0.01297 
697E-9 1.6584 0.01294 
698E-9 1.65826 0.0129 
699E-9 1.65811 0.01287 
700E-9 1.65797 0.01284 
701E-9 1.65782 0.0128 
702E-9 1.65768 0.01277 
703E-9 1.65754 0.01273 
704E-9 1.6574 0.0127 
705E-9 1.65725 0.01267 
706E-9 1.65711 0.01263 
707E-9 1.65697 0.0126 
708E-9 1.65683 0.01257 
709E-9 1.6567 0.01254 
710E-9 1.65656 0.01251 
711E-9 1.65642 0.01248 
712E-9 1.65629 0.01244 
713E-9 1.65615 0.01241 
714E-9 1.65602 0.01238 
715E-9 1.65589 0.01235 
716E-9 1.65575 0.01232 
717E-9 1.65562 0.01229 
718E-9 1.65549 0.01226 
719E-9 1.65536 0.01223 
720E-9 1.65523 0.0122 
721E-9 1.6551 0.01217 
722E-9 1.65497 0.01214 
723E-9 1.65484 0.01211 
724E-9 1.65472 0.01208 
725E-9 1.65459 0.01205 
726E-9 1.65447 0.01202 
727E-9 1.65434 0.01199 
728E-9 1.65422 0.01197 
729E-9 1.6541 0.01194 
730E-9 1.65397 0.01191 
731E-9 1.65385 0.01188 
732E-9 1.65373 0.01185 
733E-9 1.65361 0.01182 
734E-9 1.65348 0.0118 
735E-9 1.65336 0.01177 
736E-9 1.65325 0.01174 
737E-9 1.65313 0.01171 
738E-9 1.65301 0.01168 
739E-9 1.65289 0.01166 
740E-9 1.65278 0.01163 
741E-9 1.65266 0.0116 
742E-9 1.65254 0.01158 
743E-9 1.65243 0.01156 
744E-9 1.65231 0.01153 
745E-9 1.6522 0.0115 
