lambda n k
571E-9 1.66002 0 
572E-9 1.65994 0 
573E-9 1.65986 0 
574E-9 1.65978 0 
575E-9 1.65969 0 
576E-9 1.65961 0 
577E-9 1.65953 0 
578E-9 1.65944 0 
579E-9 1.65936 0 
580E-9 1.65928 0 
581E-9 1.65919 0 
582E-9 1.65911 0 
583E-9 1.65903 0 
584E-9 1.65895 0 
585E-9 1.65886 0 
586E-9 1.65878 0 
587E-9 1.65869 0 
588E-9 1.65854 0 
589E-9 1.65839 0 
590E-9 1.65824 0 
591E-9 1.65809 0 
592E-9 1.65793 0 
593E-9 1.65778 0 
594E-9 1.65763 0 
595E-9 1.65748 0 
596E-9 1.65733 0 
597E-9 1.65717 0 
598E-9 1.65702 0 
599E-9 1.65687 0 
600E-9 1.65672 0 
601E-9 1.65656 0 
602E-9 1.65641 0 
603E-9 1.65626 0 
604E-9 1.65611 0 
605E-9 1.65596 0 
606E-9 1.6558 0 
607E-9 1.65565 0 
608E-9 1.65549 0 
609E-9 1.65518 0 
610E-9 1.65487 0 
611E-9 1.65456 0 
612E-9 1.65425 0 
613E-9 1.65395 0 
614E-9 1.65364 0 
615E-9 1.65333 0 
616E-9 1.65302 0 
617E-9 1.65271 0 
618E-9 1.6524 0 
619E-9 1.65209 0 
620E-9 1.65178 0 
621E-9 1.65147 0 
622E-9 1.65116 0 
623E-9 1.65085 0 
624E-9 1.65061 0 
625E-9 1.65053 0 
626E-9 1.65044 0 
627E-9 1.65036 0 
628E-9 1.65028 0 
629E-9 1.6502 0 
630E-9 1.65011 0 
631E-9 1.65003 0 
632E-9 1.64995 0 
633E-9 1.64987 0 
634E-9 1.64978 0 
635E-9 1.6497 0 
636E-9 1.64962 0 
637E-9 1.64954 0 
638E-9 1.64945 0 
639E-9 1.64937 0 
640E-9 1.64929 0 
641E-9 1.64921 0 
642E-9 1.64912 0 
643E-9 1.64904 0 
644E-9 1.64875 0 
645E-9 1.64844 0 
646E-9 1.64814 0 
647E-9 1.64783 0 
648E-9 1.64753 0 
649E-9 1.64723 0 
650E-9 1.64692 0 
651E-9 1.64662 0 
652E-9 1.64631 0 
653E-9 1.64601 0 
654E-9 1.64571 0 
655E-9 1.6454 0 
656E-9 1.6451 0 
657E-9 1.64479 0 
658E-9 1.64449 0 
659E-9 1.64425 0 
660E-9 1.64425 0 
661E-9 1.64425 0 
662E-9 1.64425 0 
663E-9 1.64425 0 
664E-9 1.64425 0 
665E-9 1.64425 0 
666E-9 1.64425 0 
667E-9 1.64425 0 
668E-9 1.64425 0 
669E-9 1.64425 0 
670E-9 1.64425 0 
671E-9 1.64425 0 
672E-9 1.64425 0 
673E-9 1.64425 0 
674E-9 1.64425 0 
675E-9 1.64425 0 
676E-9 1.64425 0 
677E-9 1.64418 0 
678E-9 1.64409 0 
679E-9 1.644 0 
680E-9 1.64391 0 
681E-9 1.64382 0 
682E-9 1.64373 0 
683E-9 1.64364 0 
684E-9 1.64354 0 
685E-9 1.64345 0 
686E-9 1.64336 0 
687E-9 1.64327 0 
688E-9 1.64318 0 
689E-9 1.64309 0 
690E-9 1.643 0 
691E-9 1.64291 0 
692E-9 1.64281 0 
693E-9 1.64272 0 
694E-9 1.64261 0 
695E-9 1.64243 0 
696E-9 1.64224 0 
697E-9 1.64205 0 
698E-9 1.64186 0 
699E-9 1.64168 0 
700E-9 1.64149 0 
701E-9 1.6413 0 
702E-9 1.64112 0 
703E-9 1.64093 0 
704E-9 1.64074 0 
705E-9 1.64055 0 
706E-9 1.64037 0 
707E-9 1.64018 0 
708E-9 1.63999 0 
709E-9 1.6398 0 
710E-9 1.63962 0 
711E-9 1.63943 0 
712E-9 1.63937 0 
713E-9 1.63937 0 
714E-9 1.63937 0 
715E-9 1.63937 0 
716E-9 1.63937 0 
717E-9 1.63937 0 
718E-9 1.63937 0 
719E-9 1.63937 0 
720E-9 1.63937 0 
721E-9 1.63937 0 
722E-9 1.63937 0 
723E-9 1.63937 0 
724E-9 1.63937 0 
725E-9 1.63937 0 
726E-9 1.63937 0 
727E-9 1.63937 0 
728E-9 1.63937 0 
729E-9 1.63937 0 
730E-9 1.63937 0 
731E-9 1.63937 0 
732E-9 1.63937 0 
733E-9 1.63937 0 
734E-9 1.63937 0 
735E-9 1.63937 0 
736E-9 1.63937 0 
737E-9 1.63937 0 
738E-9 1.63937 0 
739E-9 1.63937 0 
740E-9 1.63937 0 
741E-9 1.63937 0 
742E-9 1.63937 0 
743E-9 1.63937 0 
744E-9 1.63937 0 
745E-9 1.63937 0 
746E-9 1.63937 0 
747E-9 1.63937 0 
748E-9 1.63937 0 
749E-9 1.63937 0 
750E-9 1.63937 0 
751E-9 1.63937 0 
752E-9 1.63931 0 
753E-9 1.63916 0 
754E-9 1.63901 0 
755E-9 1.63886 0 
756E-9 1.63871 0 
757E-9 1.63855 0 
758E-9 1.6384 0 
759E-9 1.63825 0 
760E-9 1.6381 0 
761E-9 1.63795 0 
762E-9 1.63779 0 
763E-9 1.63764 0 
764E-9 1.63749 0 
765E-9 1.63734 0 
766E-9 1.63718 0 
767E-9 1.63703 0 
768E-9 1.63688 0 
