lambda n k
521E-9 1.66102 0 
522E-9 1.66076 0 
523E-9 1.66049 0 
524E-9 1.66023 0 
525E-9 1.65996 0 
526E-9 1.65969 0 
527E-9 1.65942 0 
528E-9 1.65915 0 
529E-9 1.65888 0 
530E-9 1.65861 0 
531E-9 1.65834 0 
532E-9 1.65807 0 
533E-9 1.65781 0 
534E-9 1.65754 0 
535E-9 1.65728 0 
536E-9 1.65703 0 
537E-9 1.65677 0 
538E-9 1.65652 0 
539E-9 1.65627 0 
540E-9 1.65603 0 
541E-9 1.65579 0 
542E-9 1.65556 0 
543E-9 1.65532 0 
544E-9 1.6551 0 
545E-9 1.65487 0 
546E-9 1.65466 0 
547E-9 1.65444 0 
548E-9 1.65423 0 
549E-9 1.65402 0 
550E-9 1.65381 0 
551E-9 1.65361 0 
552E-9 1.65341 0 
553E-9 1.65321 0 
554E-9 1.65301 0 
555E-9 1.65282 0 
556E-9 1.65262 0 
557E-9 1.65243 0 
558E-9 1.65225 0 
559E-9 1.65206 0 
560E-9 1.65187 0 
561E-9 1.65169 0 
562E-9 1.65151 0 
563E-9 1.65133 0 
564E-9 1.65115 0 
565E-9 1.65097 0 
566E-9 1.65079 0 
567E-9 1.65062 0 
568E-9 1.65044 0 
569E-9 1.65027 0 
570E-9 1.6501 0 
571E-9 1.64992 0 
572E-9 1.64975 0 
573E-9 1.64959 0 
574E-9 1.64942 0 
575E-9 1.64925 0 
576E-9 1.64909 0 
577E-9 1.64892 0 
578E-9 1.64876 0 
579E-9 1.6486 0 
580E-9 1.64844 0 
581E-9 1.64828 0 
582E-9 1.64813 0 
583E-9 1.64798 0 
584E-9 1.64782 0 
585E-9 1.64767 0 
586E-9 1.64753 0 
587E-9 1.64738 0 
588E-9 1.64723 0 
589E-9 1.64709 0 
590E-9 1.64695 0 
591E-9 1.64681 0 
592E-9 1.64667 0 
593E-9 1.64654 0 
594E-9 1.64641 0 
595E-9 1.64628 0 
596E-9 1.64615 0 
597E-9 1.64602 0 
598E-9 1.64589 0 
599E-9 1.64577 0 
600E-9 1.64564 0 
601E-9 1.64552 0 
602E-9 1.6454 0 
603E-9 1.64528 0 
604E-9 1.64516 0 
605E-9 1.64505 0 
606E-9 1.64493 0 
607E-9 1.64482 0 
608E-9 1.6447 0 
609E-9 1.64459 0 
610E-9 1.64447 0 
611E-9 1.64436 0 
612E-9 1.64425 0 
613E-9 1.64414 0 
614E-9 1.64403 0 
615E-9 1.64392 0 
616E-9 1.6438 0 
617E-9 1.64369 0 
618E-9 1.64358 0 
619E-9 1.64347 0 
620E-9 1.64336 0 
621E-9 1.64325 0 
622E-9 1.64314 0 
623E-9 1.64303 0 
624E-9 1.64292 0 
625E-9 1.64281 0 
626E-9 1.6427 0 
627E-9 1.64259 0 
628E-9 1.64248 0 
629E-9 1.64236 0 
630E-9 1.64225 0 
631E-9 1.64214 0 
632E-9 1.64203 0 
633E-9 1.64192 0 
634E-9 1.64181 0 
635E-9 1.6417 0 
636E-9 1.6416 0 
637E-9 1.64149 0 
638E-9 1.64138 0 
639E-9 1.64127 0 
640E-9 1.64117 0 
641E-9 1.64106 0 
642E-9 1.64096 0 
643E-9 1.64086 0 
644E-9 1.64075 0 
645E-9 1.64065 0 
646E-9 1.64055 0 
647E-9 1.64045 0 
648E-9 1.64035 0 
649E-9 1.64026 0 
650E-9 1.64016 0 
651E-9 1.64006 0 
652E-9 1.63997 0 
653E-9 1.63988 0 
654E-9 1.63979 0 
655E-9 1.6397 0 
656E-9 1.63961 0 
657E-9 1.63952 0 
658E-9 1.63944 0 
659E-9 1.63935 0 
660E-9 1.63927 0 
661E-9 1.63919 0 
662E-9 1.63911 0 
663E-9 1.63903 0 
664E-9 1.63895 0 
665E-9 1.63888 0 
666E-9 1.6388 0 
667E-9 1.63873 0 
668E-9 1.63865 0 
669E-9 1.63858 0 
670E-9 1.63851 0 
671E-9 1.63844 0 
672E-9 1.63837 0 
673E-9 1.6383 0 
674E-9 1.63824 0 
675E-9 1.63817 0 
676E-9 1.63811 0 
677E-9 1.63804 0 
678E-9 1.63798 0 
679E-9 1.63791 0 
680E-9 1.63785 0 
681E-9 1.63779 0 
682E-9 1.63773 0 
683E-9 1.63767 0 
684E-9 1.63761 0 
685E-9 1.63755 0 
686E-9 1.63749 0 
687E-9 1.63743 0 
688E-9 1.63737 0 
689E-9 1.63732 0 
690E-9 1.63726 0 
691E-9 1.6372 0 
692E-9 1.63715 0 
693E-9 1.63709 0 
694E-9 1.63704 0 
695E-9 1.63698 0 
696E-9 1.63693 0 
697E-9 1.63687 0 
698E-9 1.63682 0 
699E-9 1.63677 0 
700E-9 1.63671 0 
701E-9 1.63666 0 
702E-9 1.63661 0 
703E-9 1.63655 0 
704E-9 1.6365 0 
705E-9 1.63645 0 
706E-9 1.63639 0 
707E-9 1.63634 0 
708E-9 1.63629 0 
709E-9 1.63623 0 
710E-9 1.63618 0 
711E-9 1.63612 0 
712E-9 1.63607 0 
713E-9 1.63601 0 
714E-9 1.63596 0 
715E-9 1.6359 0 
716E-9 1.63585 0 
717E-9 1.63579 0 
718E-9 1.63573 0 
719E-9 1.63568 0 
720E-9 1.63562 0 
721E-9 1.63556 0 
722E-9 1.6355 0 
723E-9 1.63544 0 
724E-9 1.63538 0 
725E-9 1.63532 0 
726E-9 1.63526 0 
727E-9 1.6352 0 
728E-9 1.63514 0 
729E-9 1.63507 0 
730E-9 1.63501 0 
731E-9 1.63494 0 
732E-9 1.63488 0 
733E-9 1.63481 0 
734E-9 1.63474 0 
735E-9 1.63467 0 
736E-9 1.6346 0 
737E-9 1.63453 0 
738E-9 1.63446 0 
739E-9 1.63439 0 
740E-9 1.63432 0 
741E-9 1.63425 0 
742E-9 1.63417 0 
743E-9 1.6341 0 
744E-9 1.63402 0 
745E-9 1.63395 0 
746E-9 1.63387 0 
747E-9 1.6338 0 
748E-9 1.63372 0 
749E-9 1.63364 0 
750E-9 1.63357 0 
751E-9 1.63349 0 
752E-9 1.63341 0 
753E-9 1.63334 0 
754E-9 1.63326 0 
755E-9 1.63318 0 
756E-9 1.63311 0 
757E-9 1.63303 0 
758E-9 1.63296 0 
759E-9 1.63288 0 
760E-9 1.63281 0 
761E-9 1.63273 0 
762E-9 1.63266 0 
763E-9 1.63259 0 
764E-9 1.63251 0 
765E-9 1.63244 0 
766E-9 1.63237 0 
767E-9 1.6323 0 
768E-9 1.63223 0 
769E-9 1.63216 0 
770E-9 1.63209 0 
771E-9 1.63202 0 
772E-9 1.63196 0 
773E-9 1.63189 0 
774E-9 1.63183 0 
775E-9 1.63176 0 
776E-9 1.6317 0 
777E-9 1.63164 0 
778E-9 1.63158 0 
779E-9 1.63152 0 
780E-9 1.63146 0 
781E-9 1.6314 0 
782E-9 1.63135 0 
783E-9 1.63129 0 
784E-9 1.63124 0 
785E-9 1.63119 0 
786E-9 1.63114 0 
787E-9 1.63109 0 
788E-9 1.63104 0 
789E-9 1.63099 0 
790E-9 1.63094 0 
791E-9 1.6309 0 
792E-9 1.63086 0 
793E-9 1.63081 0 
794E-9 1.63077 0 
795E-9 1.63073 0 
796E-9 1.63069 0 
797E-9 1.63065 0 
798E-9 1.63061 0 
799E-9 1.63057 0 
800E-9 1.63054 0 
