lambda n k
673E-9 1.7107 0 
674E-9 1.70973 0 
675E-9 1.70877 0 
676E-9 1.70781 0 
677E-9 1.70685 0 
678E-9 1.7059 0 
679E-9 1.70495 0 
680E-9 1.704 0 
681E-9 1.70306 0 
682E-9 1.70213 0 
683E-9 1.7012 0 
684E-9 1.70027 0 
685E-9 1.69936 0 
686E-9 1.69845 0 
687E-9 1.69757 0 
688E-9 1.6967 0 
689E-9 1.69585 0 
690E-9 1.69503 0 
691E-9 1.69423 0 
692E-9 1.69348 0 
693E-9 1.69274 0 
694E-9 1.69205 0 
695E-9 1.6914 0 
696E-9 1.69078 0 
697E-9 1.69021 0 
698E-9 1.68969 0 
699E-9 1.68921 0 
700E-9 1.6888 0 
701E-9 1.68842 0 
702E-9 1.68811 0 
703E-9 1.68786 0 
704E-9 1.68765 0 
705E-9 1.6875 0 
706E-9 1.68739 0 
707E-9 1.68731 0 
708E-9 1.68729 0 
709E-9 1.6873 0 
710E-9 1.68732 0 
711E-9 1.68739 0 
712E-9 1.68747 0 
713E-9 1.68757 0 
714E-9 1.68769 0 
715E-9 1.68781 0 
716E-9 1.68795 0 
717E-9 1.68809 0 
718E-9 1.68823 0 
719E-9 1.68837 0 
720E-9 1.68851 0 
721E-9 1.68864 0 
722E-9 1.68875 0 
723E-9 1.68886 0 
724E-9 1.68894 0 
725E-9 1.68901 0 
726E-9 1.68907 0 
727E-9 1.6891 0 
728E-9 1.68912 0 
729E-9 1.68913 0 
730E-9 1.6891 0 
731E-9 1.68907 0 
732E-9 1.68901 0 
733E-9 1.68893 0 
734E-9 1.68884 0 
735E-9 1.68871 0 
736E-9 1.68857 0 
737E-9 1.68842 0 
738E-9 1.68823 0 
739E-9 1.68802 0 
740E-9 1.68779 0 
741E-9 1.68754 0 
742E-9 1.68727 0 
743E-9 1.68696 0 
744E-9 1.68664 0 
745E-9 1.68629 0 
746E-9 1.68591 0 
747E-9 1.68552 0 
748E-9 1.6851 0 
749E-9 1.68466 0 
750E-9 1.6842 0 
751E-9 1.68373 0 
752E-9 1.68323 0 
753E-9 1.68273 0 
754E-9 1.6822 0 
755E-9 1.68166 0 
756E-9 1.68112 0 
757E-9 1.68055 0 
758E-9 1.67998 0 
759E-9 1.6794 0 
760E-9 1.67882 0 
761E-9 1.67822 0 
762E-9 1.67762 0 
763E-9 1.67702 0 
764E-9 1.67641 0 
765E-9 1.67579 0 
766E-9 1.67518 0 
767E-9 1.67457 0 
768E-9 1.67395 0 
769E-9 1.67334 0 
770E-9 1.67273 0 
771E-9 1.67212 0 
772E-9 1.67151 0 
773E-9 1.67091 0 
774E-9 1.67032 0 
775E-9 1.66973 0 
776E-9 1.66915 0 
777E-9 1.66858 0 
778E-9 1.66802 0 
779E-9 1.66747 0 
780E-9 1.66693 0 
781E-9 1.66641 0 
782E-9 1.6659 0 
783E-9 1.6654 0 
784E-9 1.66492 0 
785E-9 1.66445 0 
786E-9 1.664 0 
787E-9 1.66357 0 
788E-9 1.66316 0 
789E-9 1.66276 0 
790E-9 1.66239 0 
791E-9 1.66203 0 
792E-9 1.6617 0 
793E-9 1.66139 0 
794E-9 1.6611 0 
795E-9 1.66084 0 
796E-9 1.66059 0 
797E-9 1.66036 0 
798E-9 1.66015 0 
799E-9 1.65995 0 
800E-9 1.65977 0 
